41,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-10-09 01:47:00,1
2019-10-09 01:50:00,1
2019-10-09 01:53:00,1
2019-10-09 01:54:00,1
2019-10-09 01:57:00,1
2019-10-09 02:00:00,1
2019-10-09 02:01:00,1
2019-10-09 02:04:00,1
2019-10-09 02:07:00,2
2019-10-09 02:10:00,1
2019-10-09 02:13:00,1
2019-10-09 02:15:00,1
2019-10-09 02:17:00,1
2019-10-09 02:20:00,1
2019-10-09 02:22:00,1
2019-10-09 02:23:00,1
2019-10-09 02:26:00,1
2019-10-09 02:27:00,1
2019-10-09 02:29:00,1
2019-10-09 02:31:00,1
2019-10-09 02:33:00,1
2019-10-09 02:36:00,1
2019-10-09 02:37:00,1
2019-10-09 04:55:00,1
2019-10-09 04:56:00,1
2019-10-09 04:57:00,1
2019-10-09 04:59:00,1
2019-10-09 05:06:00,1
2019-10-09 05:07:00,1
2019-10-09 05:08:00,1
2019-10-09 05:09:00,1
2019-10-09 05:11:00,1
2019-10-09 05:19:00,1
2019-10-09 05:20:00,1
2019-10-09 23:47:00,1
2019-10-09 23:51:00,1
2019-10-09 23:53:00,1
2019-10-09 23:55:00,1
2019-10-09 23:57:00,1
2019-10-09 23:59:00,1
