2145,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-10-09 00:19:00,42
2019-10-09 01:11:00,42
2019-10-09 01:19:00,42
2019-10-09 01:26:00,42
2019-10-09 02:16:00,42
2019-10-09 03:12:00,42
2019-10-09 03:16:00,42
2019-10-09 03:23:00,42
2019-10-09 03:41:00,42
2019-10-09 03:45:00,42
2019-10-09 03:53:00,42
2019-10-09 04:01:00,42
2019-10-09 04:05:00,42
2019-10-09 04:12:00,42
2019-10-09 04:16:00,42
2019-10-09 04:20:00,42
2019-10-09 04:40:00,42
2019-10-09 04:43:00,42
2019-10-09 04:47:00,84
2019-10-09 04:51:00,42
2019-10-09 04:59:00,42
2019-10-09 05:03:00,42
2019-10-09 05:07:00,42
2019-10-09 05:12:00,42
2019-10-09 05:15:00,42
2019-10-09 05:19:00,42
2019-10-09 05:28:00,42
2019-10-09 05:32:00,42
2019-10-09 05:36:00,42
2019-10-09 05:40:00,42
2019-10-09 05:41:00,42
2019-10-09 05:48:00,42
2019-10-09 06:05:00,42
2019-10-09 06:55:00,42
2019-10-09 07:16:00,42
2019-10-09 09:27:00,42
2019-10-09 10:13:00,42
2019-10-09 10:34:00,1
2019-10-09 12:52:00,4
2019-10-09 12:53:00,5
2019-10-09 12:54:00,4
2019-10-09 12:55:00,2
2019-10-09 12:56:00,8
2019-10-09 12:57:00,3
2019-10-09 12:58:00,4
2019-10-09 12:59:00,6
2019-10-09 13:00:00,4
2019-10-09 13:01:00,4
2019-10-09 13:02:00,3
2019-10-09 13:03:00,4
2019-10-09 13:04:00,6
2019-10-09 13:05:00,3
2019-10-09 13:06:00,6
2019-10-09 13:07:00,4
2019-10-09 13:08:00,3
2019-10-09 13:09:00,8
2019-10-09 13:10:00,1
2019-10-09 13:11:00,7
2019-10-09 13:12:00,1
2019-10-09 13:13:00,18
2019-10-09 13:46:00,5
2019-10-09 13:47:00,3
2019-10-09 13:49:00,15
2019-10-09 13:50:00,3
2019-10-09 13:51:00,15
2019-10-09 13:52:00,2
2019-10-09 13:54:00,17
2019-10-09 13:55:00,17
2019-10-09 13:56:00,13
2019-10-09 14:37:00,42
2019-10-09 15:22:00,18
2019-10-09 15:29:00,42
2019-10-09 15:31:00,11
2019-10-09 15:32:00,31
2019-10-09 16:05:00,2
2019-10-09 18:23:00,42
2019-10-09 18:46:00,18
2019-10-09 19:17:00,42
2019-10-09 19:41:00,42
2019-10-09 19:51:00,42
2019-10-09 22:09:00,18
