119,select * from Photoz where objid=#
2019-10-09 00:15:00,1
2019-10-09 00:41:00,1
2019-10-09 00:55:00,1
2019-10-09 01:04:00,1
2019-10-09 01:06:00,1
2019-10-09 01:31:00,1
2019-10-09 01:38:00,1
2019-10-09 01:47:00,1
2019-10-09 01:49:00,1
2019-10-09 02:26:00,1
2019-10-09 02:29:00,1
2019-10-09 02:35:00,1
2019-10-09 02:42:00,1
2019-10-09 02:45:00,2
2019-10-09 02:46:00,1
2019-10-09 03:28:00,1
2019-10-09 03:44:00,1
2019-10-09 03:47:00,1
2019-10-09 03:55:00,1
2019-10-09 04:19:00,1
2019-10-09 04:27:00,1
2019-10-09 04:37:00,1
2019-10-09 04:38:00,1
2019-10-09 04:39:00,1
2019-10-09 04:40:00,1
2019-10-09 04:47:00,1
2019-10-09 04:59:00,1
2019-10-09 06:11:00,1
2019-10-09 06:12:00,1
2019-10-09 06:15:00,1
2019-10-09 06:16:00,1
2019-10-09 06:17:00,1
2019-10-09 06:20:00,1
2019-10-09 06:21:00,1
2019-10-09 06:27:00,1
2019-10-09 06:48:00,1
2019-10-09 06:54:00,1
2019-10-09 07:00:00,1
2019-10-09 07:03:00,1
2019-10-09 07:26:00,1
2019-10-09 08:17:00,1
2019-10-09 08:27:00,1
2019-10-09 08:41:00,1
2019-10-09 08:52:00,1
2019-10-09 09:10:00,2
2019-10-09 09:31:00,1
2019-10-09 09:33:00,1
2019-10-09 09:38:00,1
2019-10-09 10:05:00,1
2019-10-09 10:12:00,1
2019-10-09 10:20:00,1
2019-10-09 10:24:00,1
2019-10-09 10:25:00,1
2019-10-09 10:38:00,1
2019-10-09 10:47:00,1
2019-10-09 10:53:00,1
2019-10-09 11:01:00,1
2019-10-09 11:10:00,1
2019-10-09 11:25:00,1
2019-10-09 11:31:00,1
2019-10-09 11:47:00,1
2019-10-09 11:54:00,1
2019-10-09 12:04:00,2
2019-10-09 12:17:00,1
2019-10-09 12:20:00,1
2019-10-09 12:53:00,1
2019-10-09 12:57:00,1
2019-10-09 13:00:00,1
2019-10-09 13:02:00,1
2019-10-09 13:12:00,1
2019-10-09 13:21:00,1
2019-10-09 13:50:00,1
2019-10-09 14:00:00,1
2019-10-09 14:24:00,1
2019-10-09 14:42:00,1
2019-10-09 14:44:00,1
2019-10-09 14:47:00,1
2019-10-09 15:21:00,1
2019-10-09 16:00:00,1
2019-10-09 16:06:00,1
2019-10-09 16:08:00,1
2019-10-09 16:18:00,1
2019-10-09 16:19:00,1
2019-10-09 16:29:00,1
2019-10-09 16:59:00,1
2019-10-09 17:14:00,1
2019-10-09 17:18:00,1
2019-10-09 17:46:00,1
2019-10-09 17:49:00,1
2019-10-09 17:53:00,1
2019-10-09 18:01:00,1
2019-10-09 18:04:00,1
2019-10-09 18:10:00,1
2019-10-09 18:20:00,1
2019-10-09 18:40:00,1
2019-10-09 18:55:00,1
2019-10-09 19:20:00,1
2019-10-09 19:21:00,1
2019-10-09 19:22:00,1
2019-10-09 20:43:00,1
2019-10-09 21:04:00,1
2019-10-09 21:11:00,1
2019-10-09 21:26:00,1
2019-10-09 21:36:00,1
2019-10-09 21:39:00,1
2019-10-09 21:41:00,1
2019-10-09 21:44:00,1
2019-10-09 22:21:00,1
2019-10-09 22:23:00,2
2019-10-09 22:40:00,1
2019-10-09 22:41:00,1
2019-10-09 23:04:00,1
2019-10-09 23:05:00,1
2019-10-09 23:18:00,1
2019-10-09 23:55:00,1
