225,select * from dbo.fDocColumns(&&&)
2019-10-09 00:19:00,1
2019-10-09 00:23:00,2
2019-10-09 00:33:00,1
2019-10-09 00:50:00,1
2019-10-09 01:25:00,2
2019-10-09 01:26:00,2
2019-10-09 01:55:00,2
2019-10-09 01:59:00,2
2019-10-09 02:28:00,1
2019-10-09 02:53:00,1
2019-10-09 03:04:00,1
2019-10-09 03:34:00,1
2019-10-09 03:41:00,1
2019-10-09 03:53:00,1
2019-10-09 04:06:00,1
2019-10-09 04:30:00,1
2019-10-09 04:44:00,1
2019-10-09 04:55:00,1
2019-10-09 05:16:00,1
2019-10-09 05:17:00,1
2019-10-09 06:09:00,1
2019-10-09 06:46:00,1
2019-10-09 07:05:00,1
2019-10-09 07:07:00,1
2019-10-09 07:40:00,1
2019-10-09 08:03:00,1
2019-10-09 08:36:00,1
2019-10-09 08:58:00,2
2019-10-09 09:18:00,1
2019-10-09 09:40:00,1
2019-10-09 10:16:00,2
2019-10-09 10:38:00,1
2019-10-09 10:43:00,1
2019-10-09 10:44:00,1
2019-10-09 10:50:00,3
2019-10-09 10:52:00,1
2019-10-09 11:36:00,2
2019-10-09 11:44:00,1
2019-10-09 11:45:00,5
2019-10-09 11:46:00,5
2019-10-09 11:47:00,4
2019-10-09 11:48:00,4
2019-10-09 11:49:00,2
2019-10-09 11:50:00,2
2019-10-09 11:51:00,4
2019-10-09 11:52:00,3
2019-10-09 11:53:00,3
2019-10-09 11:54:00,3
2019-10-09 11:55:00,3
2019-10-09 11:56:00,3
2019-10-09 11:57:00,4
2019-10-09 11:58:00,3
2019-10-09 11:59:00,4
2019-10-09 12:00:00,2
2019-10-09 12:01:00,3
2019-10-09 12:02:00,4
2019-10-09 12:53:00,1
2019-10-09 13:13:00,1
2019-10-09 13:19:00,3
2019-10-09 13:20:00,12
2019-10-09 13:21:00,4
2019-10-09 13:22:00,9
2019-10-09 13:23:00,9
2019-10-09 13:24:00,10
2019-10-09 13:25:00,7
2019-10-09 13:26:00,6
2019-10-09 13:27:00,3
2019-10-09 14:02:00,2
2019-10-09 14:14:00,2
2019-10-09 14:23:00,1
2019-10-09 14:53:00,2
2019-10-09 15:15:00,1
2019-10-09 15:17:00,4
2019-10-09 15:26:00,2
2019-10-09 15:28:00,1
2019-10-09 15:36:00,1
2019-10-09 15:44:00,1
2019-10-09 15:58:00,1
2019-10-09 16:04:00,2
2019-10-09 16:05:00,1
2019-10-09 16:10:00,1
2019-10-09 16:21:00,2
2019-10-09 16:45:00,1
2019-10-09 17:59:00,3
2019-10-09 18:09:00,1
2019-10-09 18:25:00,1
2019-10-09 19:16:00,1
2019-10-09 19:34:00,1
2019-10-09 20:07:00,1
2019-10-09 20:26:00,2
2019-10-09 20:32:00,1
2019-10-09 20:38:00,1
2019-10-09 20:51:00,1
2019-10-09 20:52:00,1
2019-10-09 21:32:00,2
2019-10-09 21:48:00,2
2019-10-09 21:54:00,1
2019-10-09 22:00:00,1
2019-10-09 22:27:00,1
2019-10-09 22:29:00,1
2019-10-09 23:18:00,1
2019-10-09 23:37:00,2
2019-10-09 23:53:00,1
