54,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-09 01:20:00,1
2019-10-09 02:19:00,1
2019-10-09 05:56:00,1
2019-10-09 06:06:00,1
2019-10-09 06:43:00,1
2019-10-09 06:47:00,1
2019-10-09 06:48:00,1
2019-10-09 06:55:00,1
2019-10-09 07:01:00,1
2019-10-09 08:24:00,1
2019-10-09 08:55:00,1
2019-10-09 09:26:00,1
2019-10-09 09:32:00,1
2019-10-09 09:34:00,1
2019-10-09 09:37:00,1
2019-10-09 09:41:00,1
2019-10-09 09:45:00,2
2019-10-09 10:59:00,1
2019-10-09 11:48:00,1
2019-10-09 11:49:00,1
2019-10-09 12:25:00,1
2019-10-09 12:48:00,1
2019-10-09 12:52:00,1
2019-10-09 13:16:00,1
2019-10-09 13:59:00,1
2019-10-09 14:12:00,1
2019-10-09 15:08:00,1
2019-10-09 15:10:00,1
2019-10-09 15:19:00,1
2019-10-09 15:25:00,3
2019-10-09 15:26:00,1
2019-10-09 15:31:00,1
2019-10-09 15:32:00,1
2019-10-09 15:39:00,1
2019-10-09 15:41:00,1
2019-10-09 16:58:00,1
2019-10-09 17:03:00,1
2019-10-09 17:05:00,1
2019-10-09 17:09:00,1
2019-10-09 17:11:00,1
2019-10-09 18:22:00,1
2019-10-09 19:08:00,2
2019-10-09 19:41:00,3
2019-10-09 19:42:00,1
2019-10-09 19:45:00,1
2019-10-09 19:57:00,1
2019-10-09 20:12:00,1
2019-10-09 20:15:00,1
