34,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-10-09 03:45:00,1
2019-10-09 03:48:00,1
2019-10-09 04:45:00,1
2019-10-09 04:48:00,1
2019-10-09 06:45:00,1
2019-10-09 06:48:00,8
2019-10-09 07:20:00,1
2019-10-09 07:21:00,1
2019-10-09 08:35:00,2
2019-10-09 11:15:00,1
2019-10-09 11:45:00,2
2019-10-09 14:15:00,2
2019-10-09 14:20:00,1
2019-10-09 14:35:00,1
2019-10-09 14:45:00,1
2019-10-09 14:48:00,1
2019-10-09 17:25:00,1
2019-10-09 17:26:00,1
2019-10-09 18:00:00,1
2019-10-09 18:04:00,4
2019-10-09 21:30:00,1
