2,"select objID, plate, mjd, fiberID, ra, dec from DR9.SpecPhotoAll where plate = mydb.kGiants.plate and mjd = mydb.kGiants.mjd and fiberID = mydb.kGiants.fiberid"
2019-10-09 18:24:00,2
