141,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-10-09 00:45:00,1
2019-10-09 01:45:00,1
2019-10-09 01:55:00,1
2019-10-09 02:06:00,1
2019-10-09 02:13:00,9
2019-10-09 02:46:00,1
2019-10-09 03:08:00,9
2019-10-09 03:45:00,1
2019-10-09 04:45:00,1
2019-10-09 05:45:00,1
2019-10-09 06:46:00,1
2019-10-09 07:45:00,1
2019-10-09 08:44:00,1
2019-10-09 09:28:00,9
2019-10-09 09:38:00,9
2019-10-09 09:46:00,10
2019-10-09 10:05:00,1
2019-10-09 10:07:00,9
2019-10-09 10:12:00,9
2019-10-09 10:45:00,1
2019-10-09 11:22:00,1
2019-10-09 11:25:00,1
2019-10-09 11:45:00,1
2019-10-09 11:49:00,1
2019-10-09 11:50:00,1
2019-10-09 12:13:00,9
2019-10-09 12:45:00,1
2019-10-09 13:40:00,9
2019-10-09 13:45:00,1
2019-10-09 14:18:00,1
2019-10-09 14:19:00,2
2019-10-09 14:21:00,2
2019-10-09 14:22:00,1
2019-10-09 14:23:00,1
2019-10-09 14:24:00,2
2019-10-09 14:25:00,1
2019-10-09 14:45:00,1
2019-10-09 15:25:00,1
2019-10-09 15:45:00,1
2019-10-09 15:46:00,1
2019-10-09 15:56:00,1
2019-10-09 16:12:00,1
2019-10-09 16:16:00,1
2019-10-09 16:33:00,9
2019-10-09 16:46:00,1
2019-10-09 17:45:00,1
2019-10-09 18:45:00,1
2019-10-09 19:45:00,1
2019-10-09 19:48:00,3
2019-10-09 19:49:00,6
