140,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-09 00:11:00,1
2019-10-09 00:13:00,1
2019-10-09 00:29:00,1
2019-10-09 00:41:00,1
2019-10-09 00:42:00,1
2019-10-09 00:56:00,1
2019-10-09 00:57:00,1
2019-10-09 01:01:00,1
2019-10-09 01:03:00,1
2019-10-09 01:05:00,1
2019-10-09 01:08:00,1
2019-10-09 01:12:00,1
2019-10-09 01:14:00,1
2019-10-09 01:17:00,1
2019-10-09 01:21:00,1
2019-10-09 01:23:00,1
2019-10-09 01:26:00,1
2019-10-09 01:29:00,1
2019-10-09 01:31:00,1
2019-10-09 01:32:00,1
2019-10-09 01:41:00,1
2019-10-09 01:47:00,1
2019-10-09 01:51:00,1
2019-10-09 02:02:00,1
2019-10-09 02:05:00,1
2019-10-09 02:12:00,1
2019-10-09 02:27:00,1
2019-10-09 02:28:00,1
2019-10-09 02:30:00,1
2019-10-09 02:38:00,1
2019-10-09 02:41:00,1
2019-10-09 02:47:00,1
2019-10-09 02:49:00,1
2019-10-09 02:57:00,1
2019-10-09 02:59:00,1
2019-10-09 03:02:00,1
2019-10-09 03:03:00,1
2019-10-09 03:06:00,1
2019-10-09 03:08:00,1
2019-10-09 03:15:00,1
2019-10-09 03:31:00,1
2019-10-09 03:35:00,1
2019-10-09 03:36:00,1
2019-10-09 03:40:00,1
2019-10-09 03:43:00,1
2019-10-09 03:50:00,1
2019-10-09 03:53:00,1
2019-10-09 03:56:00,1
2019-10-09 04:06:00,1
2019-10-09 04:10:00,1
2019-10-09 04:17:00,1
2019-10-09 04:24:00,1
2019-10-09 04:25:00,1
2019-10-09 04:27:00,1
2019-10-09 04:28:00,1
2019-10-09 04:38:00,1
2019-10-09 04:39:00,1
2019-10-09 04:40:00,1
2019-10-09 04:41:00,1
2019-10-09 04:42:00,1
2019-10-09 05:16:00,1
2019-10-09 05:19:00,1
2019-10-09 05:29:00,1
2019-10-09 05:56:00,1
2019-10-09 06:00:00,1
2019-10-09 06:03:00,1
2019-10-09 06:08:00,1
2019-10-09 06:09:00,1
2019-10-09 06:13:00,1
2019-10-09 06:17:00,1
2019-10-09 06:20:00,1
2019-10-09 06:21:00,1
2019-10-09 06:25:00,1
2019-10-09 06:29:00,1
2019-10-09 06:34:00,1
2019-10-09 06:39:00,1
2019-10-09 06:40:00,1
2019-10-09 06:43:00,1
2019-10-09 06:59:00,1
2019-10-09 07:05:00,1
2019-10-09 07:24:00,1
2019-10-09 07:28:00,1
2019-10-09 07:41:00,1
2019-10-09 07:46:00,1
2019-10-09 07:53:00,1
2019-10-09 07:55:00,1
2019-10-09 07:58:00,1
2019-10-09 07:59:00,1
2019-10-09 08:08:00,1
2019-10-09 08:10:00,1
2019-10-09 08:13:00,1
2019-10-09 08:17:00,1
2019-10-09 08:20:00,1
2019-10-09 08:22:00,1
2019-10-09 08:24:00,1
2019-10-09 08:28:00,1
2019-10-09 08:32:00,1
2019-10-09 08:40:00,1
2019-10-09 08:47:00,1
2019-10-09 08:51:00,1
2019-10-09 08:56:00,1
2019-10-09 08:59:00,1
2019-10-09 09:02:00,1
2019-10-09 09:09:00,1
2019-10-09 09:13:00,1
2019-10-09 09:14:00,1
2019-10-09 09:17:00,1
2019-10-09 09:18:00,1
2019-10-09 09:21:00,1
2019-10-09 09:29:00,1
2019-10-09 09:36:00,1
2019-10-09 09:40:00,1
2019-10-09 09:45:00,1
2019-10-09 09:49:00,1
2019-10-09 09:57:00,1
2019-10-09 10:00:00,1
2019-10-09 10:02:00,1
2019-10-09 10:03:00,1
2019-10-09 10:04:00,1
2019-10-09 10:06:00,1
2019-10-09 10:07:00,1
2019-10-09 10:11:00,1
2019-10-09 10:12:00,1
2019-10-09 10:16:00,1
2019-10-09 10:22:00,1
2019-10-09 10:23:00,1
2019-10-09 12:41:00,1
2019-10-09 12:42:00,1
2019-10-09 16:16:00,1
2019-10-09 18:44:00,1
2019-10-09 19:59:00,1
2019-10-09 20:03:00,1
2019-10-09 20:44:00,1
2019-10-09 21:23:00,1
2019-10-09 21:26:00,1
2019-10-09 21:41:00,1
2019-10-09 21:42:00,1
2019-10-09 22:48:00,1
2019-10-09 22:59:00,1
2019-10-09 23:23:00,1
