16,"select # as Column1, # as Column2"
2019-12-13 16:49:00,3
2019-12-13 16:50:00,3
2019-12-13 16:54:00,5
2019-12-13 16:55:00,1
2019-12-13 17:00:00,2
2019-12-13 17:01:00,2
