43,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-12-13 05:17:00,1
2019-12-13 06:16:00,1
2019-12-13 06:17:00,2
2019-12-13 08:40:00,4
2019-12-13 08:42:00,1
2019-12-13 08:43:00,2
2019-12-13 08:47:00,1
2019-12-13 08:49:00,1
2019-12-13 08:51:00,3
2019-12-13 09:11:00,1
2019-12-13 13:33:00,3
2019-12-13 17:59:00,1
2019-12-13 18:00:00,2
2019-12-13 19:09:00,1
2019-12-13 19:41:00,2
2019-12-13 20:02:00,1
2019-12-13 20:09:00,1
2019-12-13 20:11:00,1
2019-12-13 20:26:00,1
2019-12-13 20:29:00,1
2019-12-13 20:40:00,1
2019-12-13 20:41:00,5
2019-12-13 20:42:00,1
2019-12-13 20:43:00,1
2019-12-13 21:33:00,1
2019-12-13 21:38:00,1
2019-12-13 21:50:00,2
