54,select * from sppLines where specObjId=#
2019-12-13 02:04:00,1
2019-12-13 06:32:00,1
2019-12-13 06:40:00,1
2019-12-13 09:03:00,1
2019-12-13 09:29:00,1
2019-12-13 14:33:00,1
2019-12-13 14:42:00,1
2019-12-13 15:41:00,1
2019-12-13 16:07:00,1
2019-12-13 17:32:00,2
2019-12-13 17:39:00,21
2019-12-13 17:57:00,1
2019-12-13 18:16:00,1
2019-12-13 18:17:00,1
2019-12-13 18:28:00,1
2019-12-13 18:53:00,1
2019-12-13 19:31:00,1
2019-12-13 21:07:00,1
2019-12-13 21:18:00,1
2019-12-13 22:51:00,6
2019-12-13 22:52:00,7
2019-12-13 22:53:00,1
