13640,"SELECT TOP # p.objid,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-12-13 05:11:00,1
2019-12-13 05:12:00,12
2019-12-13 05:13:00,13
2019-12-13 05:14:00,19
2019-12-13 05:15:00,15
2019-12-13 05:16:00,11
2019-12-13 05:18:00,18
2019-12-13 05:19:00,5
2019-12-13 05:21:00,1
2019-12-13 05:22:00,12
2019-12-13 05:23:00,13
2019-12-13 05:24:00,19
2019-12-13 05:25:00,15
2019-12-13 05:26:00,11
2019-12-13 05:28:00,18
2019-12-13 05:29:00,5
2019-12-13 05:31:00,1
2019-12-13 05:32:00,12
2019-12-13 05:33:00,13
2019-12-13 05:34:00,19
2019-12-13 05:35:00,15
2019-12-13 05:36:00,11
2019-12-13 05:38:00,18
2019-12-13 05:39:00,5
2019-12-13 05:41:00,1
2019-12-13 05:42:00,12
2019-12-13 05:43:00,13
2019-12-13 05:44:00,19
2019-12-13 05:45:00,15
2019-12-13 05:46:00,11
2019-12-13 05:48:00,18
2019-12-13 05:49:00,5
2019-12-13 05:51:00,2
2019-12-13 05:52:00,12
2019-12-13 05:53:00,12
2019-12-13 05:54:00,20
2019-12-13 05:55:00,15
2019-12-13 05:56:00,11
2019-12-13 05:58:00,18
2019-12-13 05:59:00,5
2019-12-13 06:01:00,1
2019-12-13 06:02:00,12
2019-12-13 06:03:00,12
2019-12-13 06:04:00,21
2019-12-13 06:05:00,15
2019-12-13 06:06:00,11
2019-12-13 06:08:00,19
2019-12-13 06:09:00,5
2019-12-13 06:11:00,1
2019-12-13 06:12:00,12
2019-12-13 06:13:00,12
2019-12-13 06:14:00,20
2019-12-13 06:15:00,15
2019-12-13 06:16:00,11
2019-12-13 06:18:00,18
2019-12-13 06:19:00,5
2019-12-13 06:21:00,1
2019-12-13 06:22:00,12
2019-12-13 06:23:00,12
2019-12-13 06:24:00,20
2019-12-13 06:25:00,15
2019-12-13 06:26:00,11
2019-12-13 06:27:00,1
2019-12-13 06:28:00,18
2019-12-13 06:29:00,6
2019-12-13 06:30:00,1
2019-12-13 06:31:00,1
2019-12-13 06:32:00,12
2019-12-13 06:33:00,13
2019-12-13 06:34:00,21
2019-12-13 06:35:00,16
2019-12-13 06:36:00,13
2019-12-13 06:38:00,20
2019-12-13 06:39:00,5
2019-12-13 06:41:00,1
2019-12-13 06:42:00,12
2019-12-13 06:43:00,9
2019-12-13 06:44:00,23
2019-12-13 06:45:00,15
2019-12-13 06:46:00,11
2019-12-13 06:47:00,1
2019-12-13 06:48:00,18
2019-12-13 06:49:00,5
2019-12-13 06:51:00,1
2019-12-13 06:52:00,13
2019-12-13 06:53:00,9
2019-12-13 06:54:00,23
2019-12-13 06:55:00,15
2019-12-13 06:56:00,12
2019-12-13 06:58:00,18
2019-12-13 06:59:00,5
2019-12-13 07:01:00,1
2019-12-13 07:02:00,13
2019-12-13 07:03:00,9
2019-12-13 07:04:00,23
2019-12-13 07:05:00,15
2019-12-13 07:06:00,12
2019-12-13 07:08:00,18
2019-12-13 07:09:00,6
2019-12-13 07:11:00,1
2019-12-13 07:12:00,12
2019-12-13 07:13:00,9
2019-12-13 07:14:00,23
2019-12-13 07:15:00,15
2019-12-13 07:16:00,11
2019-12-13 07:18:00,18
2019-12-13 07:19:00,5
2019-12-13 07:21:00,1
2019-12-13 07:22:00,12
2019-12-13 07:23:00,9
2019-12-13 07:24:00,23
2019-12-13 07:25:00,15
2019-12-13 07:26:00,11
2019-12-13 07:28:00,18
2019-12-13 07:29:00,5
2019-12-13 07:31:00,1
2019-12-13 07:32:00,12
2019-12-13 07:33:00,9
2019-12-13 07:34:00,23
2019-12-13 07:35:00,16
2019-12-13 07:36:00,11
2019-12-13 07:38:00,19
2019-12-13 07:39:00,5
2019-12-13 07:41:00,1
2019-12-13 07:42:00,12
2019-12-13 07:43:00,9
2019-12-13 07:44:00,23
2019-12-13 07:45:00,15
2019-12-13 07:46:00,11
2019-12-13 07:48:00,18
2019-12-13 07:49:00,5
2019-12-13 07:51:00,1
2019-12-13 07:52:00,12
2019-12-13 07:53:00,9
2019-12-13 07:54:00,23
2019-12-13 07:55:00,15
2019-12-13 07:56:00,11
2019-12-13 07:58:00,18
2019-12-13 07:59:00,5
2019-12-13 08:01:00,1
2019-12-13 08:02:00,12
2019-12-13 08:03:00,9
2019-12-13 08:04:00,23
2019-12-13 08:05:00,15
2019-12-13 08:06:00,11
2019-12-13 08:08:00,18
2019-12-13 08:09:00,5
2019-12-13 08:11:00,1
2019-12-13 08:12:00,12
2019-12-13 08:13:00,9
2019-12-13 08:14:00,23
2019-12-13 08:15:00,14
2019-12-13 08:16:00,12
2019-12-13 08:18:00,18
2019-12-13 08:19:00,5
2019-12-13 08:21:00,1
2019-12-13 08:22:00,12
2019-12-13 08:23:00,9
2019-12-13 08:24:00,23
2019-12-13 08:25:00,14
2019-12-13 08:26:00,12
2019-12-13 08:28:00,18
2019-12-13 08:29:00,5
2019-12-13 08:31:00,1
2019-12-13 08:32:00,12
2019-12-13 08:33:00,9
2019-12-13 08:34:00,24
2019-12-13 08:35:00,15
2019-12-13 08:36:00,14
2019-12-13 08:37:00,1
2019-12-13 08:38:00,19
2019-12-13 08:39:00,6
2019-12-13 08:40:00,1
2019-12-13 08:41:00,3
2019-12-13 08:42:00,13
2019-12-13 08:43:00,9
2019-12-13 08:44:00,23
2019-12-13 08:45:00,13
2019-12-13 08:46:00,13
2019-12-13 08:48:00,18
2019-12-13 08:49:00,5
2019-12-13 08:51:00,1
2019-12-13 08:52:00,12
2019-12-13 08:53:00,9
2019-12-13 08:54:00,23
2019-12-13 08:55:00,13
2019-12-13 08:56:00,13
2019-12-13 08:58:00,18
2019-12-13 08:59:00,5
2019-12-13 09:01:00,1
2019-12-13 09:02:00,11
2019-12-13 09:03:00,10
2019-12-13 09:04:00,23
2019-12-13 09:05:00,13
2019-12-13 09:06:00,13
2019-12-13 09:08:00,18
2019-12-13 09:09:00,5
2019-12-13 09:11:00,1
2019-12-13 09:12:00,11
2019-12-13 09:13:00,10
2019-12-13 09:14:00,23
2019-12-13 09:15:00,13
2019-12-13 09:16:00,13
2019-12-13 09:18:00,18
2019-12-13 09:19:00,5
2019-12-13 09:21:00,1
2019-12-13 09:22:00,11
2019-12-13 09:23:00,10
2019-12-13 09:24:00,23
2019-12-13 09:25:00,13
2019-12-13 09:26:00,13
2019-12-13 09:28:00,18
2019-12-13 09:29:00,5
2019-12-13 09:31:00,1
2019-12-13 09:32:00,11
2019-12-13 09:33:00,10
2019-12-13 09:34:00,23
2019-12-13 09:35:00,13
2019-12-13 09:36:00,13
2019-12-13 09:38:00,18
2019-12-13 09:39:00,5
2019-12-13 09:41:00,1
2019-12-13 09:42:00,11
2019-12-13 09:43:00,10
2019-12-13 09:44:00,23
2019-12-13 09:45:00,13
2019-12-13 09:46:00,13
2019-12-13 09:48:00,18
2019-12-13 09:49:00,5
2019-12-13 09:51:00,1
2019-12-13 09:52:00,11
2019-12-13 09:53:00,10
2019-12-13 09:54:00,23
2019-12-13 09:55:00,13
2019-12-13 09:56:00,13
2019-12-13 09:58:00,18
2019-12-13 09:59:00,5
2019-12-13 10:01:00,1
2019-12-13 10:02:00,11
2019-12-13 10:03:00,10
2019-12-13 10:04:00,23
2019-12-13 10:05:00,13
2019-12-13 10:06:00,13
2019-12-13 10:08:00,18
2019-12-13 10:09:00,5
2019-12-13 10:11:00,1
2019-12-13 10:12:00,11
2019-12-13 10:13:00,10
2019-12-13 10:14:00,23
2019-12-13 10:15:00,13
2019-12-13 10:16:00,13
2019-12-13 10:18:00,18
2019-12-13 10:19:00,6
2019-12-13 10:21:00,1
2019-12-13 10:22:00,11
2019-12-13 10:23:00,10
2019-12-13 10:24:00,23
2019-12-13 10:25:00,9
2019-12-13 10:26:00,18
2019-12-13 10:28:00,18
2019-12-13 10:29:00,6
2019-12-13 10:31:00,1
2019-12-13 10:32:00,11
2019-12-13 10:33:00,6
2019-12-13 10:34:00,27
2019-12-13 10:35:00,10
2019-12-13 10:36:00,16
2019-12-13 10:38:00,18
2019-12-13 10:39:00,5
2019-12-13 10:41:00,1
2019-12-13 10:42:00,11
2019-12-13 10:43:00,6
2019-12-13 10:44:00,27
2019-12-13 10:45:00,10
2019-12-13 10:46:00,16
2019-12-13 10:48:00,18
2019-12-13 10:49:00,5
2019-12-13 10:51:00,1
2019-12-13 10:52:00,11
2019-12-13 10:53:00,6
2019-12-13 10:54:00,27
2019-12-13 10:55:00,10
2019-12-13 10:56:00,16
2019-12-13 10:58:00,18
2019-12-13 10:59:00,4
2019-12-13 11:00:00,1
2019-12-13 11:01:00,1
2019-12-13 11:02:00,13
2019-12-13 11:03:00,6
2019-12-13 11:04:00,27
2019-12-13 11:05:00,10
2019-12-13 11:06:00,16
2019-12-13 11:08:00,18
2019-12-13 11:09:00,4
2019-12-13 11:10:00,1
2019-12-13 11:11:00,1
2019-12-13 11:12:00,11
2019-12-13 11:13:00,6
2019-12-13 11:14:00,27
2019-12-13 11:15:00,10
2019-12-13 11:16:00,16
2019-12-13 11:18:00,18
2019-12-13 11:19:00,4
2019-12-13 11:20:00,1
2019-12-13 11:21:00,1
2019-12-13 11:22:00,11
2019-12-13 11:23:00,6
2019-12-13 11:24:00,27
2019-12-13 11:25:00,10
2019-12-13 11:26:00,16
2019-12-13 11:28:00,18
2019-12-13 11:29:00,4
2019-12-13 11:30:00,1
2019-12-13 11:31:00,1
2019-12-13 11:32:00,11
2019-12-13 11:33:00,6
2019-12-13 11:34:00,27
2019-12-13 11:35:00,10
2019-12-13 11:36:00,16
2019-12-13 11:38:00,18
2019-12-13 11:39:00,4
2019-12-13 11:40:00,1
2019-12-13 11:41:00,1
2019-12-13 11:42:00,11
2019-12-13 11:43:00,6
2019-12-13 11:44:00,27
2019-12-13 11:45:00,8
2019-12-13 11:46:00,18
2019-12-13 11:48:00,18
2019-12-13 11:49:00,4
2019-12-13 11:50:00,1
2019-12-13 11:51:00,1
2019-12-13 11:52:00,11
2019-12-13 11:53:00,6
2019-12-13 11:54:00,27
2019-12-13 11:55:00,8
2019-12-13 11:56:00,18
2019-12-13 11:58:00,18
2019-12-13 11:59:00,4
2019-12-13 12:00:00,1
2019-12-13 12:01:00,1
2019-12-13 12:02:00,8
2019-12-13 12:03:00,9
2019-12-13 12:04:00,27
2019-12-13 12:05:00,8
2019-12-13 12:06:00,18
2019-12-13 12:08:00,18
2019-12-13 12:09:00,4
2019-12-13 12:10:00,1
2019-12-13 12:11:00,1
2019-12-13 12:12:00,8
2019-12-13 12:13:00,9
2019-12-13 12:14:00,28
2019-12-13 12:15:00,8
2019-12-13 12:16:00,18
2019-12-13 12:18:00,18
2019-12-13 12:19:00,4
2019-12-13 12:20:00,1
2019-12-13 12:21:00,1
2019-12-13 12:22:00,8
2019-12-13 12:23:00,9
2019-12-13 12:24:00,27
2019-12-13 12:25:00,8
2019-12-13 12:26:00,18
2019-12-13 12:28:00,18
2019-12-13 12:29:00,4
2019-12-13 12:30:00,1
2019-12-13 12:31:00,1
2019-12-13 12:32:00,8
2019-12-13 12:33:00,10
2019-12-13 12:34:00,27
2019-12-13 12:35:00,8
2019-12-13 12:36:00,18
2019-12-13 12:38:00,18
2019-12-13 12:39:00,4
2019-12-13 12:40:00,1
2019-12-13 12:41:00,1
2019-12-13 12:42:00,8
2019-12-13 12:43:00,9
2019-12-13 12:44:00,27
2019-12-13 12:45:00,6
2019-12-13 12:46:00,20
2019-12-13 12:48:00,19
2019-12-13 12:49:00,4
2019-12-13 12:50:00,1
2019-12-13 12:51:00,1
2019-12-13 12:52:00,8
2019-12-13 12:53:00,10
2019-12-13 12:54:00,26
2019-12-13 12:55:00,9
2019-12-13 12:56:00,19
2019-12-13 12:58:00,18
2019-12-13 12:59:00,4
2019-12-13 13:00:00,2
2019-12-13 13:01:00,1
2019-12-13 13:02:00,9
2019-12-13 13:03:00,9
2019-12-13 13:04:00,27
2019-12-13 13:05:00,9
2019-12-13 13:06:00,19
2019-12-13 13:08:00,20
2019-12-13 13:09:00,4
2019-12-13 13:10:00,2
2019-12-13 13:11:00,1
2019-12-13 13:12:00,8
2019-12-13 13:13:00,10
2019-12-13 13:14:00,26
2019-12-13 13:15:00,4
2019-12-13 13:16:00,24
2019-12-13 13:18:00,20
2019-12-13 13:19:00,4
2019-12-13 13:20:00,1
2019-12-13 13:21:00,1
2019-12-13 13:22:00,8
2019-12-13 13:23:00,9
2019-12-13 13:24:00,26
2019-12-13 13:25:00,3
2019-12-13 13:26:00,24
2019-12-13 13:28:00,18
2019-12-13 13:29:00,4
2019-12-13 13:30:00,1
2019-12-13 13:31:00,1
2019-12-13 13:32:00,8
2019-12-13 13:33:00,9
2019-12-13 13:34:00,26
2019-12-13 13:35:00,3
2019-12-13 13:36:00,24
2019-12-13 13:38:00,18
2019-12-13 13:39:00,4
2019-12-13 13:40:00,1
2019-12-13 13:41:00,1
2019-12-13 13:42:00,8
2019-12-13 13:43:00,9
2019-12-13 13:44:00,24
2019-12-13 13:45:00,5
2019-12-13 13:46:00,25
2019-12-13 13:48:00,18
2019-12-13 13:49:00,4
2019-12-13 13:50:00,1
2019-12-13 13:51:00,1
2019-12-13 13:52:00,8
2019-12-13 13:53:00,10
2019-12-13 13:54:00,24
2019-12-13 13:55:00,5
2019-12-13 13:56:00,24
2019-12-13 13:58:00,18
2019-12-13 13:59:00,4
2019-12-13 14:00:00,1
2019-12-13 14:01:00,1
2019-12-13 14:02:00,8
2019-12-13 14:03:00,9
2019-12-13 14:04:00,24
2019-12-13 14:05:00,5
2019-12-13 14:06:00,24
2019-12-13 14:08:00,18
2019-12-13 14:09:00,4
2019-12-13 14:10:00,2
2019-12-13 14:11:00,1
2019-12-13 14:12:00,8
2019-12-13 14:13:00,9
2019-12-13 14:14:00,24
2019-12-13 14:15:00,5
2019-12-13 14:16:00,24
2019-12-13 14:18:00,18
2019-12-13 14:19:00,4
2019-12-13 14:20:00,1
2019-12-13 14:21:00,1
2019-12-13 14:22:00,8
2019-12-13 14:23:00,9
2019-12-13 14:24:00,24
2019-12-13 14:25:00,5
2019-12-13 14:26:00,24
2019-12-13 14:28:00,18
2019-12-13 14:29:00,4
2019-12-13 14:30:00,1
2019-12-13 14:31:00,1
2019-12-13 14:32:00,8
2019-12-13 14:33:00,9
2019-12-13 14:34:00,26
2019-12-13 14:35:00,5
2019-12-13 14:36:00,24
2019-12-13 14:38:00,18
2019-12-13 14:39:00,4
2019-12-13 14:40:00,1
2019-12-13 14:41:00,1
2019-12-13 14:42:00,8
2019-12-13 14:43:00,9
2019-12-13 14:44:00,24
2019-12-13 14:45:00,5
2019-12-13 14:46:00,24
2019-12-13 14:48:00,17
2019-12-13 14:49:00,4
2019-12-13 14:50:00,2
2019-12-13 14:51:00,1
2019-12-13 14:52:00,8
2019-12-13 14:53:00,9
2019-12-13 14:54:00,24
2019-12-13 14:55:00,5
2019-12-13 14:56:00,24
2019-12-13 14:58:00,18
2019-12-13 14:59:00,3
2019-12-13 15:00:00,3
2019-12-13 15:01:00,1
2019-12-13 15:02:00,9
2019-12-13 15:03:00,10
2019-12-13 15:04:00,24
2019-12-13 15:05:00,5
2019-12-13 15:06:00,24
2019-12-13 15:08:00,18
2019-12-13 15:09:00,3
2019-12-13 15:10:00,2
2019-12-13 15:11:00,1
2019-12-13 15:12:00,8
2019-12-13 15:13:00,9
2019-12-13 15:14:00,24
2019-12-13 15:15:00,5
2019-12-13 15:16:00,24
2019-12-13 15:18:00,18
2019-12-13 15:19:00,2
2019-12-13 15:20:00,3
2019-12-13 15:21:00,1
2019-12-13 15:22:00,8
2019-12-13 15:23:00,9
2019-12-13 15:24:00,25
2019-12-13 15:25:00,5
2019-12-13 15:26:00,25
2019-12-13 15:28:00,18
2019-12-13 15:29:00,2
2019-12-13 15:30:00,3
2019-12-13 15:31:00,1
2019-12-13 15:32:00,8
2019-12-13 15:33:00,9
2019-12-13 15:34:00,24
2019-12-13 15:35:00,6
2019-12-13 15:36:00,24
2019-12-13 15:38:00,16
2019-12-13 15:39:00,4
2019-12-13 15:40:00,3
2019-12-13 15:41:00,1
2019-12-13 15:42:00,8
2019-12-13 15:43:00,9
2019-12-13 15:44:00,24
2019-12-13 15:45:00,5
2019-12-13 15:46:00,24
2019-12-13 15:48:00,18
2019-12-13 15:49:00,2
2019-12-13 15:50:00,3
2019-12-13 15:51:00,1
2019-12-13 15:52:00,8
2019-12-13 15:53:00,9
2019-12-13 15:54:00,24
2019-12-13 15:55:00,5
2019-12-13 15:56:00,24
2019-12-13 15:58:00,16
2019-12-13 15:59:00,4
2019-12-13 16:00:00,3
2019-12-13 16:01:00,1
2019-12-13 16:02:00,8
2019-12-13 16:03:00,8
2019-12-13 16:04:00,25
2019-12-13 16:05:00,5
2019-12-13 16:06:00,24
2019-12-13 16:08:00,16
2019-12-13 16:09:00,2
2019-12-13 16:10:00,5
2019-12-13 16:11:00,1
2019-12-13 16:12:00,8
2019-12-13 16:13:00,6
2019-12-13 16:14:00,27
2019-12-13 16:15:00,5
2019-12-13 16:16:00,24
2019-12-13 16:18:00,15
2019-12-13 16:19:00,3
2019-12-13 16:20:00,5
2019-12-13 16:21:00,1
2019-12-13 16:22:00,8
2019-12-13 16:23:00,6
2019-12-13 16:24:00,27
2019-12-13 16:25:00,5
2019-12-13 16:26:00,24
2019-12-13 16:28:00,15
2019-12-13 16:29:00,3
2019-12-13 16:30:00,5
2019-12-13 16:31:00,1
2019-12-13 16:32:00,8
2019-12-13 16:33:00,6
2019-12-13 16:34:00,27
2019-12-13 16:35:00,5
2019-12-13 16:36:00,24
2019-12-13 16:38:00,15
2019-12-13 16:39:00,3
2019-12-13 16:40:00,5
2019-12-13 16:41:00,1
2019-12-13 16:42:00,8
2019-12-13 16:43:00,6
2019-12-13 16:44:00,27
2019-12-13 16:45:00,5
2019-12-13 16:46:00,24
2019-12-13 16:48:00,15
2019-12-13 16:49:00,3
2019-12-13 16:50:00,5
2019-12-13 16:51:00,1
2019-12-13 16:52:00,8
2019-12-13 16:53:00,7
2019-12-13 16:54:00,27
2019-12-13 16:55:00,5
2019-12-13 16:56:00,20
2019-12-13 16:57:00,4
2019-12-13 16:58:00,15
2019-12-13 16:59:00,3
2019-12-13 17:00:00,5
2019-12-13 17:01:00,1
2019-12-13 17:02:00,8
2019-12-13 17:03:00,6
2019-12-13 17:04:00,27
2019-12-13 17:05:00,5
2019-12-13 17:06:00,20
2019-12-13 17:07:00,4
2019-12-13 17:08:00,15
2019-12-13 17:09:00,3
2019-12-13 17:10:00,5
2019-12-13 17:11:00,1
2019-12-13 17:12:00,8
2019-12-13 17:13:00,6
2019-12-13 17:14:00,27
2019-12-13 17:15:00,5
2019-12-13 17:16:00,19
2019-12-13 17:17:00,5
2019-12-13 17:18:00,15
2019-12-13 17:19:00,3
2019-12-13 17:20:00,5
2019-12-13 17:22:00,9
2019-12-13 17:23:00,6
2019-12-13 17:24:00,27
2019-12-13 17:25:00,5
