223,select * from SpecObjAll where specObjId=#
2019-12-13 00:30:00,1
2019-12-13 01:14:00,1
2019-12-13 01:15:00,1
2019-12-13 01:22:00,1
2019-12-13 02:11:00,1
2019-12-13 05:42:00,1
2019-12-13 06:24:00,1
2019-12-13 06:25:00,1
2019-12-13 07:15:00,1
2019-12-13 07:17:00,1
2019-12-13 07:57:00,1
2019-12-13 08:02:00,1
2019-12-13 08:58:00,1
2019-12-13 09:43:00,1
2019-12-13 10:19:00,1
2019-12-13 10:23:00,1
2019-12-13 11:01:00,1
2019-12-13 11:08:00,1
2019-12-13 11:47:00,1
2019-12-13 12:48:00,1
2019-12-13 13:04:00,1
2019-12-13 13:11:00,1
2019-12-13 13:12:00,1
2019-12-13 13:13:00,1
2019-12-13 13:47:00,1
2019-12-13 14:29:00,1
2019-12-13 14:57:00,1
2019-12-13 15:09:00,1
2019-12-13 15:20:00,1
2019-12-13 16:26:00,1
2019-12-13 17:17:00,1
2019-12-13 17:38:00,5
2019-12-13 17:39:00,11
2019-12-13 17:40:00,11
2019-12-13 17:41:00,13
2019-12-13 17:42:00,12
2019-12-13 17:43:00,14
2019-12-13 17:44:00,14
2019-12-13 17:45:00,12
2019-12-13 17:46:00,16
2019-12-13 17:47:00,16
2019-12-13 17:48:00,9
2019-12-13 17:55:00,1
2019-12-13 18:28:00,1
2019-12-13 19:22:00,1
2019-12-13 19:51:00,1
2019-12-13 20:20:00,1
2019-12-13 21:13:00,1
2019-12-13 22:09:00,1
2019-12-13 22:50:00,1
2019-12-13 22:56:00,8
2019-12-13 22:57:00,12
2019-12-13 22:58:00,12
2019-12-13 22:59:00,10
2019-12-13 23:00:00,8
2019-12-13 23:37:00,1
