35,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-12-13 00:46:00,1
2019-12-13 00:49:00,1
2019-12-13 00:52:00,2
2019-12-13 00:54:00,1
2019-12-13 00:58:00,1
2019-12-13 00:59:00,1
2019-12-13 01:00:00,1
2019-12-13 01:02:00,1
2019-12-13 01:05:00,1
2019-12-13 01:07:00,1
2019-12-13 01:09:00,1
2019-12-13 01:11:00,1
2019-12-13 01:14:00,1
2019-12-13 01:15:00,1
2019-12-13 01:17:00,1
2019-12-13 01:19:00,1
2019-12-13 01:22:00,1
2019-12-13 01:24:00,1
2019-12-13 01:26:00,1
2019-12-13 01:27:00,1
2019-12-13 01:29:00,1
2019-12-13 01:31:00,1
2019-12-13 01:33:00,1
2019-12-13 04:47:00,1
2019-12-13 04:48:00,1
2019-12-13 04:49:00,1
2019-12-13 04:50:00,1
2019-12-13 04:57:00,1
2019-12-13 04:58:00,1
2019-12-13 04:59:00,1
2019-12-13 05:00:00,1
2019-12-13 05:07:00,1
2019-12-13 05:08:00,1
2019-12-13 05:09:00,1
