267,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-13 04:02:00,1
2019-12-13 11:24:00,2
2019-12-13 11:26:00,2
2019-12-13 11:30:00,2
2019-12-13 11:31:00,2
2019-12-13 11:33:00,2
2019-12-13 15:58:00,4
2019-12-13 15:59:00,7
2019-12-13 16:00:00,8
2019-12-13 16:01:00,8
2019-12-13 16:02:00,10
2019-12-13 16:03:00,3
2019-12-13 16:05:00,8
2019-12-13 16:06:00,4
2019-12-13 16:07:00,3
2019-12-13 16:08:00,1
2019-12-13 16:09:00,2
2019-12-13 16:10:00,2
2019-12-13 16:11:00,1
2019-12-13 16:15:00,4
2019-12-13 16:16:00,2
2019-12-13 16:17:00,2
2019-12-13 16:20:00,6
2019-12-13 16:21:00,11
2019-12-13 16:22:00,11
2019-12-13 16:23:00,10
2019-12-13 16:24:00,5
2019-12-13 16:37:00,2
2019-12-13 16:39:00,11
2019-12-13 16:40:00,8
2019-12-13 16:42:00,2
2019-12-13 16:43:00,9
2019-12-13 16:44:00,10
2019-12-13 16:45:00,14
2019-12-13 16:46:00,19
2019-12-13 16:47:00,13
2019-12-13 16:48:00,16
2019-12-13 16:49:00,1
2019-12-13 16:50:00,6
2019-12-13 16:51:00,3
2019-12-13 16:52:00,3
2019-12-13 16:54:00,10
2019-12-13 16:55:00,6
2019-12-13 18:03:00,1
2019-12-13 18:12:00,6
2019-12-13 18:17:00,1
2019-12-13 18:24:00,2
2019-12-13 18:28:00,1
