12,select * from zooNoSpec where objid=#
2019-07-24 02:13:00,2
2019-07-24 02:14:00,5
2019-07-24 02:15:00,1
2019-07-24 02:38:00,1
2019-07-24 13:06:00,1
2019-07-24 21:11:00,1
2019-07-24 23:01:00,1
