152,select * from dbo.fDocColumns(&&&)
2019-07-24 00:01:00,1
2019-07-24 01:16:00,1
2019-07-24 01:39:00,1
2019-07-24 02:29:00,2
2019-07-24 02:53:00,1
2019-07-24 03:28:00,1
2019-07-24 04:03:00,2
2019-07-24 04:43:00,2
2019-07-24 04:47:00,2
2019-07-24 05:04:00,1
2019-07-24 05:22:00,1
2019-07-24 05:24:00,1
2019-07-24 05:46:00,1
2019-07-24 06:08:00,1
2019-07-24 07:11:00,1
2019-07-24 07:37:00,2
2019-07-24 07:40:00,1
2019-07-24 07:44:00,4
2019-07-24 07:45:00,3
2019-07-24 08:15:00,2
2019-07-24 08:22:00,1
2019-07-24 08:23:00,1
2019-07-24 08:30:00,2
2019-07-24 08:48:00,6
2019-07-24 09:18:00,1
2019-07-24 09:35:00,1
2019-07-24 09:36:00,1
2019-07-24 09:46:00,1
2019-07-24 10:09:00,1
2019-07-24 10:18:00,1
2019-07-24 10:41:00,1
2019-07-24 10:49:00,1
2019-07-24 11:21:00,2
2019-07-24 11:24:00,1
2019-07-24 11:25:00,1
2019-07-24 11:46:00,1
2019-07-24 12:04:00,1
2019-07-24 12:30:00,2
2019-07-24 12:43:00,1
2019-07-24 13:05:00,2
2019-07-24 13:18:00,1
2019-07-24 13:37:00,2
2019-07-24 13:39:00,3
2019-07-24 13:41:00,1
2019-07-24 14:35:00,1
2019-07-24 15:03:00,1
2019-07-24 15:07:00,1
2019-07-24 15:11:00,1
2019-07-24 15:12:00,1
2019-07-24 15:14:00,1
2019-07-24 15:21:00,4
2019-07-24 15:22:00,7
2019-07-24 15:23:00,5
2019-07-24 15:25:00,1
2019-07-24 15:45:00,1
2019-07-24 15:58:00,2
2019-07-24 16:00:00,1
2019-07-24 16:21:00,2
2019-07-24 16:23:00,1
2019-07-24 16:33:00,1
2019-07-24 17:06:00,2
2019-07-24 17:07:00,2
2019-07-24 17:14:00,1
2019-07-24 17:19:00,2
2019-07-24 17:44:00,1
2019-07-24 17:48:00,2
2019-07-24 17:50:00,1
2019-07-24 18:08:00,2
2019-07-24 18:10:00,2
2019-07-24 18:11:00,2
2019-07-24 18:15:00,1
2019-07-24 18:43:00,1
2019-07-24 19:00:00,1
2019-07-24 19:10:00,1
2019-07-24 19:29:00,1
2019-07-24 19:46:00,1
2019-07-24 19:49:00,1
2019-07-24 19:52:00,1
2019-07-24 19:53:00,2
2019-07-24 20:14:00,2
2019-07-24 20:36:00,1
2019-07-24 20:37:00,1
2019-07-24 20:43:00,2
2019-07-24 21:04:00,4
2019-07-24 21:35:00,1
2019-07-24 21:38:00,2
2019-07-24 21:39:00,1
2019-07-24 21:40:00,1
2019-07-24 21:41:00,2
2019-07-24 21:42:00,3
2019-07-24 21:43:00,1
2019-07-24 21:46:00,2
2019-07-24 21:51:00,1
2019-07-24 21:52:00,1
2019-07-24 22:12:00,1
2019-07-24 22:19:00,1
