3199,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-07-24 00:00:00,2
2019-07-24 00:03:00,3
2019-07-24 00:04:00,9
2019-07-24 00:05:00,4
2019-07-24 00:10:00,2
2019-07-24 00:13:00,3
2019-07-24 00:14:00,9
2019-07-24 00:15:00,4
2019-07-24 00:20:00,2
2019-07-24 00:23:00,3
2019-07-24 00:24:00,9
2019-07-24 00:25:00,4
2019-07-24 00:30:00,2
2019-07-24 00:33:00,3
2019-07-24 00:34:00,11
2019-07-24 00:35:00,4
2019-07-24 00:40:00,6
2019-07-24 00:41:00,5
2019-07-24 00:43:00,3
2019-07-24 00:44:00,9
2019-07-24 00:45:00,13
2019-07-24 00:50:00,2
2019-07-24 00:53:00,3
2019-07-24 00:54:00,9
2019-07-24 00:55:00,9
2019-07-24 00:57:00,4
2019-07-24 01:00:00,2
2019-07-24 01:03:00,3
2019-07-24 01:04:00,9
2019-07-24 01:05:00,4
2019-07-24 01:10:00,2
2019-07-24 01:13:00,3
2019-07-24 01:14:00,9
2019-07-24 01:15:00,4
2019-07-24 01:20:00,2
2019-07-24 01:23:00,3
2019-07-24 01:24:00,9
2019-07-24 01:25:00,4
2019-07-24 01:30:00,2
2019-07-24 01:33:00,3
2019-07-24 01:34:00,11
2019-07-24 01:35:00,4
2019-07-24 01:40:00,2
2019-07-24 01:43:00,30
2019-07-24 01:44:00,12
2019-07-24 01:45:00,4
2019-07-24 01:46:00,4
2019-07-24 01:47:00,1
2019-07-24 01:50:00,3
2019-07-24 01:52:00,1
2019-07-24 01:53:00,3
2019-07-24 01:54:00,9
2019-07-24 01:55:00,10
2019-07-24 01:56:00,5
2019-07-24 01:58:00,2
2019-07-24 01:59:00,2
2019-07-24 02:00:00,2
2019-07-24 02:02:00,4
2019-07-24 02:03:00,3
2019-07-24 02:04:00,9
2019-07-24 02:05:00,4
2019-07-24 02:10:00,2
2019-07-24 02:13:00,3
2019-07-24 02:14:00,9
2019-07-24 02:15:00,4
2019-07-24 02:18:00,1
2019-07-24 02:20:00,2
2019-07-24 02:23:00,3
2019-07-24 02:24:00,10
2019-07-24 02:25:00,5
2019-07-24 02:26:00,1
2019-07-24 02:27:00,1
2019-07-24 02:30:00,2
2019-07-24 02:31:00,1
2019-07-24 02:32:00,1
2019-07-24 02:33:00,4
2019-07-24 02:34:00,11
2019-07-24 02:35:00,4
2019-07-24 02:40:00,2
2019-07-24 02:43:00,3
2019-07-24 02:44:00,9
2019-07-24 02:45:00,8
2019-07-24 02:48:00,1
2019-07-24 02:49:00,1
2019-07-24 02:50:00,2
2019-07-24 02:53:00,3
2019-07-24 02:54:00,9
2019-07-24 02:55:00,9
2019-07-24 03:00:00,2
2019-07-24 03:03:00,3
2019-07-24 03:04:00,9
2019-07-24 03:05:00,4
2019-07-24 03:10:00,2
2019-07-24 03:13:00,23
2019-07-24 03:14:00,9
2019-07-24 03:15:00,14
2019-07-24 03:16:00,1
2019-07-24 03:19:00,1
2019-07-24 03:20:00,3
2019-07-24 03:21:00,1
2019-07-24 03:23:00,3
2019-07-24 03:24:00,9
2019-07-24 03:25:00,6
2019-07-24 03:26:00,1
2019-07-24 03:30:00,2
2019-07-24 03:33:00,3
2019-07-24 03:34:00,11
2019-07-24 03:35:00,4
2019-07-24 03:37:00,4
2019-07-24 03:40:00,2
2019-07-24 03:43:00,3
2019-07-24 03:44:00,9
2019-07-24 03:45:00,8
2019-07-24 03:50:00,2
2019-07-24 03:53:00,3
2019-07-24 03:54:00,9
2019-07-24 03:55:00,9
2019-07-24 04:00:00,2
2019-07-24 04:03:00,3
2019-07-24 04:04:00,9
2019-07-24 04:05:00,4
2019-07-24 04:10:00,2
2019-07-24 04:13:00,3
2019-07-24 04:14:00,9
2019-07-24 04:15:00,1
2019-07-24 04:16:00,3
2019-07-24 04:20:00,2
2019-07-24 04:23:00,3
2019-07-24 04:24:00,9
2019-07-24 04:25:00,5
2019-07-24 04:26:00,3
2019-07-24 04:27:00,4
2019-07-24 04:30:00,2
2019-07-24 04:33:00,3
2019-07-24 04:34:00,11
2019-07-24 04:35:00,1
2019-07-24 04:36:00,3
2019-07-24 04:40:00,2
2019-07-24 04:41:00,3
2019-07-24 04:43:00,3
2019-07-24 04:44:00,9
2019-07-24 04:45:00,5
2019-07-24 04:46:00,4
2019-07-24 04:50:00,2
2019-07-24 04:53:00,3
2019-07-24 04:54:00,9
2019-07-24 04:55:00,6
2019-07-24 04:56:00,3
2019-07-24 05:00:00,2
2019-07-24 05:03:00,3
2019-07-24 05:04:00,9
2019-07-24 05:05:00,1
2019-07-24 05:06:00,3
2019-07-24 05:10:00,2
2019-07-24 05:12:00,1
2019-07-24 05:13:00,3
2019-07-24 05:14:00,9
2019-07-24 05:15:00,1
2019-07-24 05:16:00,3
2019-07-24 05:20:00,2
2019-07-24 05:23:00,4
2019-07-24 05:24:00,9
2019-07-24 05:25:00,1
2019-07-24 05:26:00,3
2019-07-24 05:30:00,2
2019-07-24 05:33:00,3
2019-07-24 05:34:00,11
2019-07-24 05:35:00,1
2019-07-24 05:36:00,3
2019-07-24 05:40:00,2
2019-07-24 05:43:00,3
2019-07-24 05:44:00,9
2019-07-24 05:45:00,5
2019-07-24 05:46:00,3
2019-07-24 05:50:00,2
2019-07-24 05:53:00,3
2019-07-24 05:54:00,9
2019-07-24 05:55:00,2
2019-07-24 05:56:00,7
2019-07-24 06:00:00,2
2019-07-24 06:03:00,3
2019-07-24 06:04:00,9
2019-07-24 06:05:00,1
2019-07-24 06:06:00,3
2019-07-24 06:10:00,2
2019-07-24 06:13:00,2
2019-07-24 06:14:00,2
2019-07-24 06:15:00,2
2019-07-24 06:16:00,10
2019-07-24 06:20:00,2
2019-07-24 06:23:00,2
2019-07-24 06:24:00,3
2019-07-24 06:25:00,2
2019-07-24 06:26:00,10
2019-07-24 06:30:00,3
2019-07-24 06:33:00,3
2019-07-24 06:34:00,5
2019-07-24 06:35:00,4
2019-07-24 06:36:00,11
2019-07-24 06:37:00,5
2019-07-24 06:40:00,3
2019-07-24 06:43:00,7
2019-07-24 06:44:00,2
2019-07-24 06:45:00,5
2019-07-24 06:46:00,11
2019-07-24 06:47:00,1
2019-07-24 06:48:00,1
2019-07-24 06:50:00,2
2019-07-24 06:53:00,2
2019-07-24 06:54:00,2
2019-07-24 06:55:00,8
2019-07-24 06:56:00,10
2019-07-24 06:59:00,4
