100,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-07-24 06:03:00,1
2019-07-24 06:04:00,8
2019-07-24 06:05:00,4
2019-07-24 06:06:00,9
2019-07-24 06:07:00,3
2019-07-24 06:08:00,2
2019-07-24 06:15:00,4
2019-07-24 06:16:00,7
2019-07-24 06:17:00,1
2019-07-24 07:46:00,1
2019-07-24 14:06:00,5
2019-07-24 14:07:00,7
2019-07-24 21:48:00,9
2019-07-24 21:49:00,3
2019-07-24 21:52:00,1
2019-07-24 21:59:00,1
2019-07-24 22:00:00,1
2019-07-24 22:07:00,4
2019-07-24 22:08:00,1
2019-07-24 22:10:00,2
2019-07-24 22:11:00,2
2019-07-24 22:15:00,1
2019-07-24 22:16:00,2
2019-07-24 22:19:00,1
2019-07-24 22:20:00,10
2019-07-24 22:21:00,10
