8,select top # * from [Mr1#_group_#_ssfr_morphology_vdisp]
2019-07-24 00:15:00,1
2019-07-24 03:07:00,1
2019-07-24 03:14:00,1
2019-07-24 03:36:00,1
2019-07-24 04:02:00,1
2019-07-24 04:21:00,1
2019-07-24 14:42:00,1
2019-07-24 15:08:00,1
