1,"SELECT   d.ra AS input_ra, d.dec AS input_dec, s.ra as s_ra, s.dec as s_dec, s.z as s_z,   p.q_u, p.q_g, p.q_r, p.q_i, p.q_z, p.u_u, p.u_g, p.u_r, p.u_i, p.u_z into mydb.MyTable_# from MyDB.CAGN_strict_radec AS d     OUTER APPLY dbo.fGetNearestObjEq( d.ra, d.dec, #) AS n      LEFT JOIN SpecObjAll AS s ON n.objid=s.bestObjID      LEFT JOIN PhotoObjAll AS p ON n.objid=p.bestObjID"
2019-07-24 09:31:00,1
