20,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-07-24 09:46:00,1
2019-07-24 13:49:00,1
2019-07-24 18:33:00,2
2019-07-24 18:39:00,3
2019-07-24 18:40:00,2
2019-07-24 18:45:00,1
2019-07-24 18:47:00,1
2019-07-24 18:56:00,1
2019-07-24 20:06:00,1
2019-07-24 20:29:00,1
2019-07-24 20:49:00,1
2019-07-24 21:21:00,1
2019-07-24 22:17:00,1
2019-07-24 22:27:00,1
2019-07-24 22:30:00,1
2019-07-24 22:33:00,1
