14,"select top #  specObjID,ra, dec, mstellar_median from stellarmasspcawiscbc0#"
2019-07-24 06:03:00,1
2019-07-24 06:04:00,3
2019-07-24 06:56:00,1
2019-07-24 06:57:00,6
2019-07-24 06:58:00,3
