78,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-07-24 10:12:00,2
2019-07-24 10:19:00,1
2019-07-24 10:27:00,1
2019-07-24 10:28:00,1
2019-07-24 10:29:00,1
2019-07-24 10:38:00,1
2019-07-24 10:40:00,1
2019-07-24 10:45:00,1
2019-07-24 11:14:00,1
2019-07-24 11:20:00,1
2019-07-24 11:24:00,1
2019-07-24 11:28:00,1
2019-07-24 11:36:00,1
2019-07-24 11:56:00,1
2019-07-24 11:58:00,1
2019-07-24 12:10:00,1
2019-07-24 12:23:00,1
2019-07-24 12:29:00,1
2019-07-24 12:31:00,1
2019-07-24 12:35:00,1
2019-07-24 12:36:00,1
2019-07-24 12:48:00,1
2019-07-24 12:50:00,1
2019-07-24 12:52:00,1
2019-07-24 13:09:00,1
2019-07-24 13:32:00,1
2019-07-24 13:41:00,1
2019-07-24 13:50:00,1
2019-07-24 14:00:00,1
2019-07-24 14:21:00,1
2019-07-24 14:42:00,1
2019-07-24 14:47:00,1
2019-07-24 14:49:00,1
2019-07-24 15:16:00,1
2019-07-24 15:46:00,1
2019-07-24 16:08:00,1
2019-07-24 16:16:00,1
2019-07-24 16:23:00,1
2019-07-24 16:33:00,1
2019-07-24 17:03:00,1
2019-07-24 17:19:00,1
2019-07-24 17:27:00,1
2019-07-24 17:28:00,1
2019-07-24 17:37:00,1
2019-07-24 17:38:00,2
2019-07-24 17:43:00,1
2019-07-24 17:44:00,2
2019-07-24 17:49:00,2
2019-07-24 17:53:00,1
2019-07-24 17:54:00,2
2019-07-24 17:57:00,1
2019-07-24 18:20:00,1
2019-07-24 18:37:00,1
2019-07-24 18:53:00,1
2019-07-24 19:00:00,1
2019-07-24 19:06:00,1
2019-07-24 19:10:00,1
2019-07-24 19:20:00,1
2019-07-24 19:57:00,1
2019-07-24 19:58:00,1
2019-07-24 20:54:00,1
2019-07-24 20:56:00,1
2019-07-24 21:01:00,2
2019-07-24 21:04:00,2
2019-07-24 21:06:00,2
2019-07-24 21:28:00,1
2019-07-24 21:40:00,1
2019-07-24 22:02:00,1
2019-07-24 22:21:00,1
2019-07-24 22:47:00,1
