476,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-07-24 01:16:00,2
2019-07-24 01:17:00,10
2019-07-24 01:18:00,8
2019-07-24 01:19:00,10
2019-07-24 01:20:00,10
2019-07-24 01:21:00,6
2019-07-24 01:22:00,12
2019-07-24 01:23:00,8
2019-07-24 01:24:00,10
2019-07-24 01:25:00,8
2019-07-24 01:26:00,8
2019-07-24 01:27:00,8
2019-07-24 01:28:00,8
2019-07-24 01:29:00,12
2019-07-24 01:30:00,10
2019-07-24 01:31:00,10
2019-07-24 01:32:00,8
2019-07-24 01:33:00,12
2019-07-24 01:34:00,8
2019-07-24 01:35:00,12
2019-07-24 01:36:00,8
2019-07-24 01:37:00,10
2019-07-24 01:38:00,10
2019-07-24 01:39:00,8
2019-07-24 01:40:00,8
2019-07-24 01:41:00,8
2019-07-24 01:42:00,9
2019-07-24 01:43:00,11
2019-07-24 01:44:00,8
2019-07-24 01:45:00,10
2019-07-24 01:46:00,8
2019-07-24 01:47:00,8
2019-07-24 01:48:00,8
2019-07-24 01:49:00,12
2019-07-24 01:50:00,8
2019-07-24 01:51:00,8
2019-07-24 01:52:00,6
2019-07-24 01:53:00,10
2019-07-24 01:54:00,8
2019-07-24 01:55:00,8
2019-07-24 01:56:00,8
2019-07-24 01:57:00,9
2019-07-24 01:58:00,8
2019-07-24 01:59:00,9
2019-07-24 02:00:00,8
2019-07-24 02:01:00,6
2019-07-24 02:02:00,8
2019-07-24 02:03:00,4
2019-07-24 02:04:00,6
2019-07-24 02:05:00,4
2019-07-24 02:06:00,6
2019-07-24 02:07:00,4
2019-07-24 02:08:00,6
2019-07-24 02:09:00,6
2019-07-24 02:10:00,6
2019-07-24 02:11:00,6
2019-07-24 02:12:00,4
2019-07-24 02:13:00,6
2019-07-24 02:57:00,4
2019-07-24 06:38:00,4
