5325,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-07-24 00:00:00,2
2019-07-24 00:01:00,12
2019-07-24 00:02:00,10
2019-07-24 00:03:00,1
2019-07-24 00:04:00,3
2019-07-24 00:05:00,3
2019-07-24 00:07:00,1
2019-07-24 00:08:00,4
2019-07-24 00:10:00,2
2019-07-24 00:11:00,12
2019-07-24 00:12:00,10
2019-07-24 00:13:00,1
2019-07-24 00:14:00,3
2019-07-24 00:15:00,3
2019-07-24 00:17:00,1
2019-07-24 00:18:00,4
2019-07-24 00:20:00,2
2019-07-24 00:21:00,12
2019-07-24 00:22:00,10
2019-07-24 00:23:00,1
2019-07-24 00:24:00,3
2019-07-24 00:25:00,3
2019-07-24 00:27:00,1
2019-07-24 00:28:00,4
2019-07-24 00:30:00,2
2019-07-24 00:31:00,12
2019-07-24 00:32:00,10
2019-07-24 00:33:00,1
2019-07-24 00:34:00,3
2019-07-24 00:35:00,3
2019-07-24 00:37:00,1
2019-07-24 00:38:00,4
2019-07-24 00:40:00,2
2019-07-24 00:41:00,12
2019-07-24 00:42:00,10
2019-07-24 00:43:00,1
2019-07-24 00:44:00,3
2019-07-24 00:45:00,3
2019-07-24 00:47:00,1
2019-07-24 00:48:00,4
2019-07-24 00:50:00,2
2019-07-24 00:51:00,12
2019-07-24 00:52:00,10
2019-07-24 00:53:00,1
2019-07-24 00:54:00,3
2019-07-24 00:55:00,3
2019-07-24 00:57:00,1
2019-07-24 00:58:00,4
2019-07-24 01:00:00,2
2019-07-24 01:01:00,12
2019-07-24 01:02:00,10
2019-07-24 01:03:00,1
2019-07-24 01:04:00,3
2019-07-24 01:05:00,3
2019-07-24 01:07:00,1
2019-07-24 01:08:00,4
2019-07-24 01:10:00,2
2019-07-24 01:11:00,12
2019-07-24 01:12:00,10
2019-07-24 01:13:00,1
2019-07-24 01:14:00,3
2019-07-24 01:15:00,3
2019-07-24 01:18:00,5
2019-07-24 01:20:00,2
2019-07-24 01:21:00,13
2019-07-24 01:22:00,11
2019-07-24 01:23:00,1
2019-07-24 01:24:00,3
2019-07-24 01:25:00,3
2019-07-24 01:28:00,5
2019-07-24 01:30:00,2
2019-07-24 01:31:00,12
2019-07-24 01:32:00,10
2019-07-24 01:33:00,1
2019-07-24 01:34:00,3
2019-07-24 01:35:00,3
2019-07-24 01:38:00,5
2019-07-24 01:40:00,2
2019-07-24 01:41:00,12
2019-07-24 01:42:00,10
2019-07-24 01:43:00,1
2019-07-24 01:44:00,3
2019-07-24 01:45:00,3
2019-07-24 01:48:00,5
2019-07-24 01:50:00,2
2019-07-24 01:51:00,12
2019-07-24 01:52:00,10
2019-07-24 01:53:00,1
2019-07-24 01:54:00,3
