28,select * from galSpecLine where specObjId=#
2019-12-11 08:54:00,1
2019-12-11 09:52:00,1
2019-12-11 10:08:00,1
2019-12-11 10:19:00,2
2019-12-11 10:46:00,1
2019-12-11 11:04:00,1
2019-12-11 11:16:00,1
2019-12-11 11:32:00,1
2019-12-11 12:03:00,1
2019-12-11 12:12:00,1
2019-12-11 12:14:00,1
2019-12-11 12:38:00,1
2019-12-11 12:39:00,1
2019-12-11 13:12:00,1
2019-12-11 13:22:00,1
2019-12-11 13:53:00,1
2019-12-11 14:09:00,1
2019-12-11 15:08:00,1
2019-12-11 15:16:00,1
2019-12-11 16:40:00,1
2019-12-11 18:54:00,1
2019-12-11 19:21:00,1
2019-12-11 19:43:00,1
2019-12-11 20:02:00,1
2019-12-11 20:32:00,1
2019-12-11 20:47:00,1
2019-12-11 21:07:00,1
