1,"SELECT   p.objid, s.bestobjid, s.specobjid, p.ra, p.dec, s.z, pz.z as photoz INTO mydb.GALAXY_RED_photo_spec_pz FROM photoobj as p   JOIN specobj as s ON s.bestobjid = p.objid   JOIN photoz as pz ON pz.objid = p.objid WHERE    (primtarget & dbo.fPrimTarget(&&&) > #)"
2019-12-11 06:41:00,1
