8,"SELECT top # ObjID,ra,dec,g FROM PhotoObj WHERE type=#"
2019-12-11 08:40:00,1
2019-12-11 08:47:00,1
2019-12-11 08:52:00,1
2019-12-11 09:03:00,1
2019-12-11 09:04:00,3
2019-12-11 09:05:00,1
