469,select * from fDocFunctionParams(&&&)
2019-12-11 00:49:00,22
2019-12-11 00:50:00,14
2019-12-11 00:51:00,5
2019-12-11 02:08:00,1
2019-12-11 03:25:00,2
2019-12-11 03:33:00,30
2019-12-11 03:34:00,42
2019-12-11 03:35:00,47
2019-12-11 03:36:00,14
2019-12-11 03:39:00,16
2019-12-11 03:40:00,52
2019-12-11 03:41:00,54
2019-12-11 03:42:00,56
2019-12-11 03:43:00,8
2019-12-11 03:46:00,28
2019-12-11 03:47:00,33
2019-12-11 06:28:00,1
2019-12-11 07:01:00,2
2019-12-11 07:43:00,1
2019-12-11 08:00:00,1
2019-12-11 08:38:00,1
2019-12-11 09:20:00,1
2019-12-11 09:49:00,2
2019-12-11 10:17:00,1
2019-12-11 10:21:00,3
2019-12-11 11:00:00,1
2019-12-11 11:02:00,2
2019-12-11 11:49:00,2
2019-12-11 13:14:00,3
2019-12-11 14:24:00,2
2019-12-11 15:16:00,3
2019-12-11 16:10:00,2
2019-12-11 16:49:00,1
2019-12-11 18:06:00,1
2019-12-11 19:04:00,1
2019-12-11 20:05:00,2
2019-12-11 20:27:00,3
2019-12-11 20:48:00,2
2019-12-11 21:35:00,2
2019-12-11 22:19:00,2
2019-12-11 23:57:00,3
