3,"select distinct      photo.ra, photo.dec, photo.run, photo.rerun, photo.camcol, photo.field, Photo.objid, photo.isoA_g, photo.isoB_g    into mydb.WARP_#  from PhotoObjAll As photo, SpecObjAll As Spec    where Photo.isoA_g > # AND Spec.z < # AND Spec.z > # AND Spec.bestObjID = photo.objid"
2019-12-11 06:51:00,3
