85,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-12-11 09:57:00,2
2019-12-11 09:59:00,2
2019-12-11 10:02:00,2
2019-12-11 10:03:00,1
2019-12-11 10:08:00,1
2019-12-11 10:14:00,1
2019-12-11 10:20:00,1
2019-12-11 10:47:00,2
2019-12-11 10:51:00,4
2019-12-11 10:54:00,4
2019-12-11 10:56:00,2
2019-12-11 10:58:00,2
2019-12-11 11:01:00,2
2019-12-11 12:39:00,2
2019-12-11 12:41:00,2
2019-12-11 12:42:00,2
2019-12-11 12:46:00,2
2019-12-11 13:35:00,2
2019-12-11 13:55:00,2
2019-12-11 13:58:00,2
2019-12-11 14:01:00,2
2019-12-11 14:06:00,2
2019-12-11 14:09:00,2
2019-12-11 14:12:00,2
2019-12-11 14:14:00,2
2019-12-11 14:18:00,2
2019-12-11 14:42:00,2
2019-12-11 14:45:00,2
2019-12-11 14:47:00,2
2019-12-11 14:49:00,2
2019-12-11 17:16:00,2
2019-12-11 17:24:00,2
2019-12-11 17:32:00,2
2019-12-11 17:40:00,2
2019-12-11 18:50:00,2
2019-12-11 18:53:00,2
2019-12-11 18:56:00,2
2019-12-11 19:00:00,2
2019-12-11 19:18:00,2
2019-12-11 19:24:00,3
2019-12-11 19:29:00,2
2019-12-11 19:37:00,2
