1,"SELECT TOP #  s.plate,s.mjd,s.fiberid into mydb.MyTable from ..SpecObj as s  JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON  b.SpecobjID = S.SpecobjID  WHERE  s.zWarning = #"
2019-12-11 15:22:00,1
