4099,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-12-11 02:40:00,15
2019-12-11 02:41:00,19
2019-12-11 02:42:00,15
2019-12-11 02:43:00,11
2019-12-11 02:44:00,15
2019-12-11 02:45:00,15
2019-12-11 02:46:00,16
2019-12-11 02:47:00,13
2019-12-11 19:33:00,6
2019-12-11 19:34:00,24
2019-12-11 19:35:00,23
2019-12-11 19:36:00,23
2019-12-11 19:37:00,23
2019-12-11 19:38:00,24
2019-12-11 19:39:00,24
2019-12-11 19:40:00,23
2019-12-11 19:41:00,26
2019-12-11 19:42:00,23
2019-12-11 19:43:00,23
2019-12-11 19:44:00,25
2019-12-11 19:45:00,24
2019-12-11 19:46:00,24
2019-12-11 19:47:00,26
2019-12-11 19:48:00,25
2019-12-11 19:49:00,25
2019-12-11 19:50:00,33
2019-12-11 19:51:00,32
2019-12-11 19:52:00,34
2019-12-11 19:53:00,28
2019-12-11 19:54:00,26
2019-12-11 19:55:00,24
2019-12-11 19:56:00,22
2019-12-11 19:57:00,24
2019-12-11 19:58:00,25
2019-12-11 19:59:00,24
2019-12-11 20:00:00,25
2019-12-11 20:01:00,25
2019-12-11 20:02:00,25
2019-12-11 20:03:00,24
2019-12-11 20:04:00,23
2019-12-11 20:05:00,24
2019-12-11 20:06:00,23
2019-12-11 20:07:00,22
2019-12-11 20:08:00,23
2019-12-11 20:09:00,28
2019-12-11 20:10:00,25
2019-12-11 20:11:00,22
2019-12-11 20:12:00,23
2019-12-11 20:13:00,23
2019-12-11 20:14:00,24
2019-12-11 20:15:00,24
2019-12-11 20:16:00,23
2019-12-11 20:17:00,23
2019-12-11 20:18:00,24
2019-12-11 20:19:00,26
2019-12-11 20:20:00,22
2019-12-11 20:21:00,24
2019-12-11 20:22:00,23
2019-12-11 20:23:00,23
2019-12-11 20:24:00,21
2019-12-11 20:25:00,24
2019-12-11 20:26:00,24
2019-12-11 20:27:00,22
2019-12-11 20:28:00,25
2019-12-11 20:29:00,26
2019-12-11 20:30:00,26
2019-12-11 20:31:00,25
2019-12-11 20:32:00,23
2019-12-11 20:33:00,24
2019-12-11 20:34:00,24
2019-12-11 20:35:00,26
2019-12-11 20:36:00,25
2019-12-11 20:37:00,24
2019-12-11 20:38:00,26
2019-12-11 20:39:00,23
2019-12-11 20:40:00,22
2019-12-11 20:41:00,24
2019-12-11 20:42:00,23
2019-12-11 20:43:00,25
2019-12-11 20:44:00,20
2019-12-11 20:45:00,23
2019-12-11 20:46:00,24
2019-12-11 20:47:00,24
2019-12-11 20:48:00,23
2019-12-11 20:49:00,23
2019-12-11 20:50:00,23
2019-12-11 20:51:00,26
2019-12-11 20:52:00,26
2019-12-11 20:53:00,23
2019-12-11 20:54:00,22
2019-12-11 20:55:00,24
2019-12-11 20:56:00,25
2019-12-11 20:57:00,22
2019-12-11 20:58:00,25
2019-12-11 20:59:00,22
2019-12-11 21:00:00,23
2019-12-11 21:01:00,25
2019-12-11 21:02:00,24
2019-12-11 21:03:00,23
2019-12-11 21:04:00,23
2019-12-11 21:05:00,24
2019-12-11 21:06:00,24
2019-12-11 21:07:00,22
2019-12-11 21:08:00,25
2019-12-11 21:09:00,25
2019-12-11 21:10:00,25
2019-12-11 21:11:00,25
2019-12-11 21:12:00,24
2019-12-11 21:13:00,25
2019-12-11 21:14:00,24
2019-12-11 21:15:00,24
2019-12-11 21:16:00,22
2019-12-11 21:17:00,26
2019-12-11 21:18:00,23
2019-12-11 21:19:00,25
2019-12-11 21:20:00,25
2019-12-11 21:21:00,21
2019-12-11 21:22:00,21
2019-12-11 21:23:00,23
2019-12-11 21:24:00,24
2019-12-11 21:25:00,25
2019-12-11 21:26:00,21
2019-12-11 21:27:00,24
2019-12-11 21:28:00,20
2019-12-11 21:29:00,23
2019-12-11 21:30:00,23
2019-12-11 21:31:00,24
2019-12-11 21:32:00,26
2019-12-11 21:33:00,23
2019-12-11 21:34:00,25
2019-12-11 21:35:00,23
2019-12-11 21:36:00,25
2019-12-11 21:37:00,25
2019-12-11 21:38:00,22
2019-12-11 21:39:00,23
2019-12-11 21:40:00,24
2019-12-11 21:41:00,25
2019-12-11 21:42:00,23
2019-12-11 21:43:00,23
2019-12-11 21:44:00,24
2019-12-11 21:45:00,25
2019-12-11 21:46:00,25
2019-12-11 21:47:00,23
2019-12-11 21:48:00,25
2019-12-11 21:49:00,24
2019-12-11 21:50:00,13
2019-12-11 21:51:00,14
2019-12-11 21:52:00,16
2019-12-11 21:53:00,12
2019-12-11 21:54:00,14
2019-12-11 21:55:00,14
2019-12-11 21:56:00,17
2019-12-11 21:57:00,14
2019-12-11 21:58:00,18
2019-12-11 21:59:00,18
2019-12-11 22:00:00,19
2019-12-11 22:01:00,19
2019-12-11 22:02:00,18
2019-12-11 22:03:00,17
2019-12-11 22:04:00,16
2019-12-11 22:05:00,19
2019-12-11 22:06:00,17
2019-12-11 22:07:00,16
2019-12-11 22:08:00,17
2019-12-11 22:09:00,18
2019-12-11 22:10:00,19
2019-12-11 22:11:00,17
2019-12-11 22:12:00,17
2019-12-11 22:13:00,19
2019-12-11 22:14:00,17
2019-12-11 22:15:00,18
2019-12-11 22:16:00,17
2019-12-11 22:17:00,17
2019-12-11 22:18:00,18
2019-12-11 22:19:00,17
2019-12-11 22:20:00,16
2019-12-11 22:21:00,18
2019-12-11 22:22:00,18
2019-12-11 22:23:00,17
2019-12-11 22:24:00,18
2019-12-11 22:25:00,18
2019-12-11 22:26:00,15
2019-12-11 22:27:00,17
2019-12-11 22:28:00,19
2019-12-11 22:29:00,15
2019-12-11 22:30:00,20
2019-12-11 22:31:00,8
