7,SELECT * FROM SDSS_DR1#
2019-12-11 12:09:00,1
2019-12-11 12:10:00,2
2019-12-11 12:33:00,1
2019-12-11 12:47:00,1
2019-12-11 12:49:00,1
2019-12-11 12:54:00,1
