32,select * from SpecObjAll where specObjId=#
2019-09-01 00:21:00,1
2019-09-01 00:41:00,1
2019-09-01 01:24:00,1
2019-09-01 02:21:00,1
2019-09-01 02:59:00,1
2019-09-01 03:50:00,1
2019-09-01 05:12:00,1
2019-09-01 05:50:00,1
2019-09-01 06:09:00,1
2019-09-01 06:13:00,1
2019-09-01 06:22:00,1
2019-09-01 12:04:00,1
2019-09-01 14:57:00,2
2019-09-01 16:48:00,1
2019-09-01 16:57:00,7
2019-09-01 16:58:00,5
2019-09-01 17:03:00,1
2019-09-01 17:09:00,1
2019-09-01 19:56:00,1
2019-09-01 20:50:00,1
2019-09-01 23:56:00,1
