365,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-01 00:01:00,2
2019-09-01 00:02:00,1
2019-09-01 00:04:00,1
2019-09-01 00:07:00,2
2019-09-01 00:10:00,1
2019-09-01 00:11:00,1
2019-09-01 00:22:00,2
2019-09-01 00:23:00,1
2019-09-01 00:24:00,1
2019-09-01 00:25:00,2
2019-09-01 00:26:00,2
2019-09-01 00:27:00,1
2019-09-01 00:28:00,1
2019-09-01 00:29:00,1
2019-09-01 00:30:00,2
2019-09-01 00:31:00,1
2019-09-01 00:32:00,1
2019-09-01 00:33:00,1
2019-09-01 00:34:00,1
2019-09-01 00:36:00,1
2019-09-01 00:37:00,1
2019-09-01 00:38:00,1
2019-09-01 00:39:00,2
2019-09-01 00:40:00,1
2019-09-01 00:42:00,1
2019-09-01 00:43:00,1
2019-09-01 00:44:00,2
2019-09-01 00:45:00,2
2019-09-01 00:46:00,3
2019-09-01 00:47:00,2
2019-09-01 00:49:00,2
2019-09-01 00:50:00,1
2019-09-01 00:51:00,2
2019-09-01 00:52:00,2
2019-09-01 00:53:00,2
2019-09-01 00:54:00,1
2019-09-01 00:55:00,3
2019-09-01 00:56:00,2
2019-09-01 00:58:00,2
2019-09-01 00:59:00,3
2019-09-01 01:00:00,3
2019-09-01 01:03:00,2
2019-09-01 01:04:00,2
2019-09-01 01:05:00,2
2019-09-01 01:06:00,2
2019-09-01 01:08:00,1
2019-09-01 01:09:00,1
2019-09-01 01:10:00,2
2019-09-01 01:11:00,2
2019-09-01 01:12:00,2
2019-09-01 01:13:00,2
2019-09-01 01:14:00,2
2019-09-01 01:17:00,2
2019-09-01 01:21:00,2
2019-09-01 01:22:00,1
2019-09-01 01:23:00,1
2019-09-01 01:24:00,1
2019-09-01 01:25:00,1
2019-09-01 01:26:00,2
2019-09-01 01:27:00,2
2019-09-01 01:28:00,1
2019-09-01 01:32:00,1
2019-09-01 01:34:00,1
2019-09-01 01:35:00,2
2019-09-01 01:36:00,2
2019-09-01 01:37:00,2
2019-09-01 01:38:00,2
2019-09-01 01:39:00,2
2019-09-01 01:40:00,1
2019-09-01 01:41:00,2
2019-09-01 01:42:00,2
2019-09-01 01:44:00,1
2019-09-01 01:45:00,1
2019-09-01 01:46:00,2
2019-09-01 01:47:00,3
2019-09-01 01:48:00,2
2019-09-01 01:49:00,1
2019-09-01 09:51:00,1
2019-09-01 10:02:00,1
2019-09-01 10:05:00,1
2019-09-01 12:01:00,1
2019-09-01 12:31:00,1
2019-09-01 12:32:00,1
2019-09-01 12:33:00,1
2019-09-01 12:34:00,2
2019-09-01 12:35:00,1
2019-09-01 12:36:00,2
2019-09-01 12:42:00,1
2019-09-01 12:43:00,1
2019-09-01 12:44:00,1
2019-09-01 12:45:00,3
2019-09-01 12:46:00,2
2019-09-01 12:47:00,1
2019-09-01 12:48:00,2
2019-09-01 12:49:00,2
2019-09-01 12:50:00,2
2019-09-01 12:52:00,2
2019-09-01 12:53:00,1
2019-09-01 12:54:00,1
2019-09-01 12:55:00,1
2019-09-01 12:56:00,1
2019-09-01 12:57:00,1
2019-09-01 12:58:00,2
2019-09-01 12:59:00,2
2019-09-01 13:00:00,2
2019-09-01 13:01:00,1
2019-09-01 13:02:00,1
2019-09-01 13:04:00,2
2019-09-01 13:05:00,2
2019-09-01 13:09:00,1
2019-09-01 13:10:00,1
2019-09-01 13:11:00,1
2019-09-01 13:37:00,1
2019-09-01 13:38:00,2
2019-09-01 13:39:00,2
2019-09-01 13:40:00,1
2019-09-01 13:41:00,3
2019-09-01 13:42:00,2
2019-09-01 13:43:00,1
2019-09-01 13:44:00,2
2019-09-01 13:45:00,2
2019-09-01 13:46:00,3
2019-09-01 13:47:00,2
2019-09-01 13:50:00,2
2019-09-01 13:51:00,1
2019-09-01 13:52:00,1
2019-09-01 13:53:00,1
2019-09-01 13:54:00,1
2019-09-01 13:55:00,1
