231,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-01 05:15:00,1
2019-09-01 06:06:00,1
2019-09-01 08:52:00,1
2019-09-01 16:48:00,1
2019-09-01 17:14:00,1
2019-09-01 17:38:00,4
2019-09-01 17:39:00,22
2019-09-01 17:40:00,21
2019-09-01 17:41:00,21
2019-09-01 17:42:00,24
2019-09-01 17:43:00,20
2019-09-01 17:44:00,20
2019-09-01 17:45:00,24
2019-09-01 17:46:00,10
2019-09-01 17:49:00,10
2019-09-01 17:50:00,20
2019-09-01 17:51:00,28
2019-09-01 17:52:00,2
