1364,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-01 00:05:00,4
2019-09-01 00:07:00,5
2019-09-01 00:15:00,4
2019-09-01 00:17:00,5
2019-09-01 00:25:00,4
2019-09-01 00:27:00,7
2019-09-01 00:35:00,4
2019-09-01 00:37:00,5
2019-09-01 00:45:00,4
2019-09-01 00:47:00,7
2019-09-01 00:55:00,4
2019-09-01 00:57:00,5
2019-09-01 01:05:00,4
2019-09-01 01:07:00,5
2019-09-01 01:15:00,4
2019-09-01 01:17:00,7
2019-09-01 01:25:00,4
2019-09-01 01:27:00,7
2019-09-01 01:35:00,4
2019-09-01 01:37:00,5
2019-09-01 01:45:00,4
2019-09-01 01:47:00,5
2019-09-01 01:55:00,4
2019-09-01 01:57:00,5
2019-09-01 02:07:00,7
2019-09-01 02:15:00,4
2019-09-01 02:17:00,5
2019-09-01 02:25:00,4
2019-09-01 02:27:00,5
2019-09-01 02:35:00,4
2019-09-01 02:37:00,5
2019-09-01 02:45:00,4
2019-09-01 02:47:00,8
2019-09-01 02:55:00,4
2019-09-01 02:57:00,5
2019-09-01 03:07:00,5
2019-09-01 03:15:00,4
2019-09-01 03:17:00,5
2019-09-01 03:25:00,2
2019-09-01 03:26:00,2
2019-09-01 03:27:00,7
2019-09-01 03:35:00,2
2019-09-01 03:36:00,2
2019-09-01 03:37:00,6
2019-09-01 03:45:00,2
2019-09-01 03:46:00,2
2019-09-01 03:47:00,5
2019-09-01 03:55:00,2
2019-09-01 03:56:00,2
2019-09-01 03:57:00,5
2019-09-01 04:06:00,4
2019-09-01 04:07:00,5
2019-09-01 04:16:00,4
2019-09-01 04:17:00,5
2019-09-01 04:26:00,4
2019-09-01 04:27:00,5
2019-09-01 04:36:00,4
2019-09-01 04:37:00,5
2019-09-01 04:39:00,7
2019-09-01 04:41:00,5
2019-09-01 04:46:00,4
2019-09-01 04:48:00,4
2019-09-01 04:50:00,4
2019-09-01 04:51:00,7
2019-09-01 05:00:00,4
2019-09-01 05:01:00,6
2019-09-01 05:10:00,4
2019-09-01 05:11:00,6
2019-09-01 05:20:00,4
2019-09-01 05:21:00,7
2019-09-01 05:30:00,4
2019-09-01 05:31:00,5
2019-09-01 05:40:00,4
2019-09-01 05:41:00,6
2019-09-01 05:50:00,4
2019-09-01 05:51:00,6
2019-09-01 06:00:00,4
2019-09-01 06:01:00,6
2019-09-01 06:10:00,4
2019-09-01 06:11:00,5
2019-09-01 06:20:00,4
2019-09-01 06:21:00,5
2019-09-01 06:30:00,4
2019-09-01 06:31:00,6
2019-09-01 06:40:00,4
2019-09-01 06:41:00,5
2019-09-01 06:50:00,4
2019-09-01 06:51:00,6
2019-09-01 07:00:00,4
2019-09-01 07:01:00,5
2019-09-01 07:10:00,4
2019-09-01 07:11:00,5
2019-09-01 07:20:00,4
2019-09-01 07:21:00,6
2019-09-01 07:30:00,4
2019-09-01 07:31:00,5
2019-09-01 07:40:00,4
2019-09-01 07:41:00,5
2019-09-01 07:50:00,4
2019-09-01 07:51:00,5
2019-09-01 08:00:00,4
2019-09-01 08:01:00,7
2019-09-01 08:10:00,4
2019-09-01 08:11:00,5
2019-09-01 08:12:00,4
2019-09-01 08:13:00,5
2019-09-01 08:14:00,4
2019-09-01 08:15:00,5
2019-09-01 08:24:00,4
2019-09-01 08:25:00,5
2019-09-01 08:34:00,4
2019-09-01 08:35:00,5
2019-09-01 08:44:00,4
2019-09-01 08:45:00,5
2019-09-01 08:54:00,4
2019-09-01 08:55:00,5
2019-09-01 09:04:00,4
2019-09-01 09:05:00,5
2019-09-01 09:14:00,4
2019-09-01 09:15:00,5
2019-09-01 09:24:00,4
2019-09-01 09:25:00,5
2019-09-01 09:34:00,4
2019-09-01 09:35:00,5
2019-09-01 09:44:00,4
2019-09-01 09:45:00,5
2019-09-01 09:54:00,4
2019-09-01 09:55:00,6
2019-09-01 10:04:00,4
2019-09-01 10:05:00,5
2019-09-01 10:14:00,4
2019-09-01 10:15:00,6
2019-09-01 10:24:00,4
2019-09-01 10:25:00,5
2019-09-01 10:34:00,4
2019-09-01 10:35:00,5
2019-09-01 10:44:00,4
2019-09-01 10:45:00,5
2019-09-01 10:54:00,4
2019-09-01 10:55:00,5
2019-09-01 11:04:00,4
2019-09-01 11:05:00,5
2019-09-01 11:14:00,4
2019-09-01 11:15:00,5
2019-09-01 11:24:00,4
2019-09-01 11:25:00,6
2019-09-01 11:34:00,4
2019-09-01 11:35:00,6
2019-09-01 11:44:00,4
2019-09-01 11:45:00,7
2019-09-01 11:54:00,4
2019-09-01 11:55:00,6
2019-09-01 12:04:00,4
2019-09-01 12:05:00,5
2019-09-01 12:14:00,4
2019-09-01 12:15:00,5
2019-09-01 12:24:00,4
2019-09-01 12:25:00,5
