1,"select o.*, g.objid,  g.isoA_r, g.isoAErr_r, g.isoB_r, g.iso_BErr_r into mydb.sdss_photdr1#X2_iso from mydb.objID_GSWLCX2 as o, Galaxy as g where g.objID = o.objid"
2019-09-01 19:25:00,1
