8001,"SELECT G.objID as sdss_ID, G.ra as RA, G.dec as DEC, P.z as redshift, p.zErr as redshift_err, G.modelMag_u as MODEL_MAG_U, G.modelMag_g as MODEL_MAG_G, G.modelMag_r as MODEL_MAG_R, G.modelMag_i as MODEL_MAG_I, G.modelMag_z as MODEL_MAG_Z, G.modelMagErr_u as MODEL_MAG_U_err, G.modelMagErr_g as MODEL_MAG_G_err, G.modelMagErr_r as MODEL_MAG_R_err, G.modelMagErr_i as MODEL_MAG_I_err, G.modelMagErr_z as MODEL_MAG_Z_err, P.absMagU, P.absMagG, P.absMagR, P.absMagI, P.absMagZ FROM Galaxy as G JOIN dbo.fGetNearbyObjEq(#,#,#) AS GN ON G.objID = GN.objID JOIN Photoz as P ON P.objID = G.objID"
2019-03-20 20:04:00,48
2019-03-20 20:05:00,41
2019-03-20 20:06:00,47
2019-03-20 20:07:00,45
2019-03-20 20:08:00,35
2019-03-20 20:09:00,52
2019-03-20 20:10:00,52
2019-03-20 20:11:00,55
2019-03-20 20:12:00,47
2019-03-20 20:13:00,52
2019-03-20 20:14:00,50
2019-03-20 20:15:00,53
2019-03-20 20:16:00,51
2019-03-20 20:17:00,51
2019-03-20 20:18:00,53
2019-03-20 20:19:00,48
2019-03-20 20:20:00,50
2019-03-20 20:21:00,42
2019-03-20 20:22:00,44
2019-03-20 20:23:00,48
2019-03-20 20:24:00,42
2019-03-20 20:25:00,49
2019-03-20 20:26:00,54
2019-03-20 20:27:00,54
2019-03-20 20:28:00,54
2019-03-20 20:29:00,53
2019-03-20 20:30:00,53
2019-03-20 20:31:00,54
2019-03-20 20:32:00,53
2019-03-20 20:33:00,54
2019-03-20 20:34:00,53
2019-03-20 20:35:00,52
2019-03-20 20:36:00,55
2019-03-20 20:37:00,54
2019-03-20 20:38:00,55
2019-03-20 20:39:00,52
2019-03-20 20:40:00,44
2019-03-20 20:41:00,61
2019-03-20 20:42:00,60
2019-03-20 20:43:00,58
2019-03-20 20:44:00,60
2019-03-20 20:45:00,55
2019-03-20 20:46:00,60
2019-03-20 20:47:00,59
2019-03-20 20:48:00,58
2019-03-20 20:49:00,59
2019-03-20 20:50:00,59
2019-03-20 20:51:00,58
2019-03-20 20:52:00,59
2019-03-20 20:53:00,57
2019-03-20 20:54:00,58
2019-03-20 20:55:00,56
2019-03-20 20:56:00,59
2019-03-20 20:57:00,56
2019-03-20 20:58:00,57
2019-03-20 20:59:00,56
2019-03-20 21:00:00,56
2019-03-20 21:01:00,56
2019-03-20 21:02:00,58
2019-03-20 21:03:00,56
2019-03-20 21:04:00,59
2019-03-20 21:05:00,54
2019-03-20 21:06:00,57
2019-03-20 21:07:00,57
2019-03-20 21:08:00,49
2019-03-20 21:09:00,61
2019-03-20 21:10:00,62
2019-03-20 21:11:00,62
2019-03-20 21:12:00,61
2019-03-20 21:13:00,61
2019-03-20 21:14:00,61
2019-03-20 21:15:00,56
2019-03-20 21:16:00,61
2019-03-20 21:17:00,59
2019-03-20 21:18:00,62
2019-03-20 21:19:00,61
2019-03-20 21:20:00,62
2019-03-20 21:21:00,60
2019-03-20 21:22:00,60
2019-03-20 21:23:00,59
2019-03-20 21:24:00,60
2019-03-20 21:25:00,54
2019-03-20 21:26:00,60
2019-03-20 21:27:00,60
2019-03-20 21:28:00,59
2019-03-20 21:29:00,55
2019-03-20 21:30:00,56
2019-03-20 21:31:00,57
2019-03-20 21:32:00,59
2019-03-20 21:33:00,60
2019-03-20 21:34:00,58
2019-03-20 21:35:00,15
