23,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-03-20 03:00:00,1
2019-03-20 03:04:00,1
2019-03-20 03:06:00,1
2019-03-20 03:07:00,1
2019-03-20 03:13:00,1
2019-03-20 03:14:00,1
2019-03-20 03:16:00,1
2019-03-20 03:18:00,1
2019-03-20 03:23:00,2
2019-03-20 05:04:00,1
2019-03-20 05:05:00,1
2019-03-20 05:06:00,1
2019-03-20 05:07:00,1
2019-03-20 05:08:00,2
2019-03-20 05:09:00,1
2019-03-20 05:10:00,1
2019-03-20 05:11:00,1
2019-03-20 05:12:00,1
2019-03-20 05:13:00,1
2019-03-20 05:14:00,1
2019-03-20 06:56:00,1
