2,"SELECT c.ID as ID, c.ra as KRA, c.dec as KDEC, c.Name as name,     n.objid, n.distance,   o.* INTO mydb.SDSSDR1#_PNe_# FROM mydb.coordinatesPNe as c     CROSS APPLY dbo.fGetNearbyObjEq(c.ra, c.dec, #/#.) AS n     JOIN PhotoObjAll AS o ON n.objID = o.objID WHERE clean = #"
2019-03-20 10:31:00,2
