91,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-03-20 01:00:00,5
2019-03-20 01:01:00,3
2019-03-20 01:02:00,4
2019-03-20 01:03:00,8
2019-03-20 01:04:00,2
2019-03-20 01:05:00,2
2019-03-20 01:06:00,4
2019-03-20 01:07:00,4
2019-03-20 01:08:00,5
2019-03-20 01:09:00,3
2019-03-20 01:10:00,8
2019-03-20 01:11:00,16
2019-03-20 01:12:00,8
2019-03-20 07:25:00,4
2019-03-20 07:26:00,4
2019-03-20 12:18:00,1
2019-03-20 12:19:00,1
2019-03-20 13:46:00,1
2019-03-20 14:27:00,1
2019-03-20 14:30:00,1
2019-03-20 14:33:00,1
2019-03-20 14:34:00,1
2019-03-20 19:25:00,1
2019-03-20 20:50:00,1
2019-03-20 21:06:00,2
