14,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-03-20 02:05:00,1
2019-03-20 12:34:00,1
2019-03-20 13:06:00,1
2019-03-20 14:04:00,2
2019-03-20 14:19:00,1
2019-03-20 14:27:00,1
2019-03-20 17:09:00,1
2019-03-20 17:10:00,1
2019-03-20 17:11:00,1
2019-03-20 17:12:00,2
2019-03-20 20:15:00,2
