120,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-03-20 01:00:00,1
2019-03-20 01:59:00,1
2019-03-20 03:00:00,1
2019-03-20 03:57:00,1
2019-03-20 04:16:00,1
2019-03-20 04:54:00,1
2019-03-20 04:55:00,1
2019-03-20 04:57:00,1
2019-03-20 05:21:00,1
2019-03-20 05:23:00,1
2019-03-20 05:24:00,1
2019-03-20 05:35:00,9
2019-03-20 05:57:00,1
2019-03-20 06:14:00,1
2019-03-20 06:31:00,12
2019-03-20 06:57:00,1
2019-03-20 07:56:00,1
2019-03-20 07:58:00,1
2019-03-20 07:59:00,1
2019-03-20 08:03:00,1
2019-03-20 08:08:00,1
2019-03-20 08:43:00,1
2019-03-20 08:44:00,1
2019-03-20 08:46:00,1
2019-03-20 08:49:00,1
2019-03-20 08:50:00,1
2019-03-20 08:52:00,1
2019-03-20 08:56:00,1
2019-03-20 08:59:00,1
2019-03-20 09:03:00,1
2019-03-20 09:04:00,1
2019-03-20 09:24:00,2
2019-03-20 09:39:00,1
2019-03-20 09:41:00,1
2019-03-20 09:42:00,1
2019-03-20 09:43:00,1
2019-03-20 09:45:00,1
2019-03-20 09:47:00,1
2019-03-20 09:58:00,1
2019-03-20 10:04:00,1
2019-03-20 10:05:00,2
2019-03-20 10:10:00,1
2019-03-20 10:22:00,1
2019-03-20 10:29:00,1
2019-03-20 10:33:00,1
2019-03-20 10:36:00,1
2019-03-20 10:40:00,1
2019-03-20 10:41:00,1
2019-03-20 10:48:00,9
2019-03-20 10:49:00,1
2019-03-20 10:50:00,1
2019-03-20 10:56:00,1
2019-03-20 11:06:00,1
2019-03-20 11:07:00,1
2019-03-20 11:29:00,3
2019-03-20 11:30:00,1
2019-03-20 11:38:00,1
2019-03-20 11:43:00,1
2019-03-20 11:49:00,1
2019-03-20 11:57:00,1
2019-03-20 11:58:00,2
2019-03-20 12:00:00,1
2019-03-20 12:04:00,1
2019-03-20 12:06:00,1
2019-03-20 12:08:00,1
2019-03-20 12:13:00,1
2019-03-20 12:14:00,1
2019-03-20 12:17:00,1
2019-03-20 12:22:00,1
2019-03-20 12:42:00,1
2019-03-20 12:58:00,1
2019-03-20 13:57:00,10
2019-03-20 14:58:00,1
2019-03-20 15:55:00,1
2019-03-20 15:58:00,1
2019-03-20 16:57:00,1
2019-03-20 17:58:00,1
2019-03-20 18:57:00,1
2019-03-20 19:57:00,1
