1414,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-04-01 00:01:00,8
2019-04-01 00:08:00,1
2019-04-01 00:11:00,8
2019-04-01 00:18:00,1
2019-04-01 00:21:00,8
2019-04-01 00:28:00,1
2019-04-01 00:31:00,8
2019-04-01 00:38:00,1
2019-04-01 00:41:00,8
2019-04-01 00:48:00,1
2019-04-01 00:51:00,9
2019-04-01 00:58:00,1
2019-04-01 01:01:00,9
2019-04-01 01:08:00,1
2019-04-01 01:11:00,10
2019-04-01 01:18:00,1
2019-04-01 01:21:00,8
2019-04-01 01:28:00,1
2019-04-01 01:31:00,8
2019-04-01 01:38:00,1
2019-04-01 01:41:00,8
2019-04-01 01:48:00,2
2019-04-01 01:51:00,8
2019-04-01 01:58:00,1
2019-04-01 02:01:00,8
2019-04-01 02:08:00,1
2019-04-01 02:11:00,8
2019-04-01 02:18:00,1
2019-04-01 02:21:00,10
2019-04-01 02:28:00,2
2019-04-01 02:31:00,8
2019-04-01 02:38:00,1
2019-04-01 02:41:00,8
2019-04-01 02:48:00,1
2019-04-01 02:51:00,8
2019-04-01 02:58:00,2
2019-04-01 03:01:00,8
2019-04-01 03:08:00,1
2019-04-01 03:11:00,8
2019-04-01 03:18:00,1
2019-04-01 03:21:00,8
2019-04-01 03:28:00,1
2019-04-01 03:31:00,10
2019-04-01 03:38:00,1
2019-04-01 03:41:00,9
2019-04-01 03:48:00,1
2019-04-01 03:51:00,10
2019-04-01 03:58:00,1
2019-04-01 04:01:00,11
2019-04-01 04:08:00,1
2019-04-01 04:11:00,9
2019-04-01 04:18:00,1
2019-04-01 04:21:00,9
2019-04-01 04:28:00,1
2019-04-01 04:31:00,10
2019-04-01 04:38:00,1
2019-04-01 04:41:00,8
2019-04-01 04:48:00,1
2019-04-01 04:51:00,11
2019-04-01 04:58:00,1
2019-04-01 05:01:00,9
2019-04-01 05:08:00,1
2019-04-01 05:11:00,8
2019-04-01 05:18:00,1
2019-04-01 05:21:00,9
2019-04-01 05:28:00,1
2019-04-01 05:31:00,8
2019-04-01 05:38:00,1
2019-04-01 05:41:00,8
2019-04-01 05:48:00,1
2019-04-01 05:51:00,9
2019-04-01 05:58:00,1
2019-04-01 06:01:00,9
2019-04-01 06:08:00,1
2019-04-01 06:11:00,8
2019-04-01 06:18:00,1
2019-04-01 06:21:00,10
2019-04-01 06:28:00,2
2019-04-01 06:31:00,10
2019-04-01 06:38:00,1
2019-04-01 06:41:00,8
2019-04-01 06:48:00,1
2019-04-01 06:51:00,8
2019-04-01 06:52:00,3
2019-04-01 06:58:00,1
2019-04-01 07:01:00,5
2019-04-01 07:02:00,3
2019-04-01 07:08:00,1
2019-04-01 07:11:00,5
2019-04-01 07:12:00,3
2019-04-01 07:18:00,2
