289,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-04-01 00:37:00,1
2019-04-01 01:32:00,1
2019-04-01 01:41:00,1
2019-04-01 01:42:00,1
2019-04-01 01:44:00,1
2019-04-01 01:47:00,1
2019-04-01 02:03:00,1
2019-04-01 02:09:00,1
2019-04-01 02:21:00,1
2019-04-01 02:24:00,1
2019-04-01 02:32:00,1
2019-04-01 02:35:00,1
2019-04-01 02:38:00,1
2019-04-01 02:42:00,1
2019-04-01 02:46:00,1
2019-04-01 02:49:00,1
2019-04-01 02:51:00,1
2019-04-01 02:58:00,1
2019-04-01 03:00:00,1
2019-04-01 03:05:00,1
2019-04-01 03:18:00,1
2019-04-01 03:22:00,1
2019-04-01 03:27:00,1
2019-04-01 03:35:00,1
2019-04-01 03:37:00,1
2019-04-01 03:41:00,1
2019-04-01 03:47:00,1
2019-04-01 03:51:00,1
2019-04-01 03:58:00,1
2019-04-01 04:04:00,1
2019-04-01 04:12:00,1
2019-04-01 04:30:00,1
2019-04-01 04:37:00,2
2019-04-01 05:28:00,1
2019-04-01 05:29:00,2
2019-04-01 05:52:00,1
2019-04-01 05:55:00,1
2019-04-01 06:05:00,1
2019-04-01 06:17:00,1
2019-04-01 06:21:00,1
2019-04-01 06:32:00,1
2019-04-01 06:37:00,1
2019-04-01 06:38:00,1
2019-04-01 06:58:00,1
2019-04-01 07:06:00,1
2019-04-01 07:13:00,1
2019-04-01 07:14:00,1
2019-04-01 07:16:00,1
2019-04-01 07:17:00,1
2019-04-01 07:19:00,1
2019-04-01 07:27:00,1
2019-04-01 07:29:00,1
2019-04-01 07:30:00,1
2019-04-01 07:32:00,1
2019-04-01 07:36:00,1
2019-04-01 07:41:00,1
2019-04-01 07:44:00,1
2019-04-01 07:50:00,1
2019-04-01 07:55:00,1
2019-04-01 07:57:00,2
2019-04-01 07:58:00,2
2019-04-01 07:59:00,1
2019-04-01 08:02:00,2
2019-04-01 08:08:00,1
2019-04-01 08:14:00,2
2019-04-01 08:18:00,1
2019-04-01 08:23:00,1
2019-04-01 08:24:00,1
2019-04-01 08:25:00,1
2019-04-01 08:28:00,1
2019-04-01 08:30:00,1
2019-04-01 08:34:00,1
2019-04-01 08:35:00,1
2019-04-01 08:39:00,1
2019-04-01 08:53:00,2
2019-04-01 08:59:00,1
2019-04-01 09:38:00,1
2019-04-01 09:42:00,1
2019-04-01 09:43:00,1
2019-04-01 09:46:00,1
2019-04-01 09:55:00,1
2019-04-01 10:00:00,1
2019-04-01 11:03:00,1
2019-04-01 11:04:00,2
2019-04-01 11:28:00,1
2019-04-01 11:34:00,2
2019-04-01 11:58:00,2
2019-04-01 12:02:00,1
2019-04-01 12:34:00,2
2019-04-01 12:40:00,1
2019-04-01 12:41:00,1
2019-04-01 12:42:00,1
2019-04-01 12:44:00,1
2019-04-01 12:46:00,1
2019-04-01 12:47:00,1
2019-04-01 12:48:00,1
2019-04-01 12:49:00,1
2019-04-01 12:50:00,1
2019-04-01 12:51:00,1
2019-04-01 12:58:00,1
2019-04-01 13:08:00,1
2019-04-01 13:11:00,1
2019-04-01 13:17:00,1
2019-04-01 13:21:00,1
2019-04-01 13:23:00,1
2019-04-01 13:28:00,2
2019-04-01 13:30:00,1
2019-04-01 13:33:00,1
2019-04-01 13:38:00,2
2019-04-01 13:39:00,1
2019-04-01 13:40:00,1
2019-04-01 13:50:00,2
2019-04-01 13:51:00,1
2019-04-01 13:52:00,1
2019-04-01 13:54:00,2
2019-04-01 13:56:00,1
2019-04-01 13:57:00,1
2019-04-01 14:04:00,1
2019-04-01 14:05:00,1
2019-04-01 14:10:00,1
2019-04-01 14:14:00,1
2019-04-01 14:32:00,1
2019-04-01 14:37:00,1
2019-04-01 14:39:00,1
2019-04-01 14:44:00,1
2019-04-01 14:51:00,1
2019-04-01 14:52:00,1
2019-04-01 14:55:00,1
2019-04-01 15:01:00,1
2019-04-01 15:03:00,1
2019-04-01 15:08:00,1
2019-04-01 15:20:00,1
2019-04-01 15:32:00,1
2019-04-01 15:46:00,1
2019-04-01 15:56:00,1
2019-04-01 15:58:00,2
2019-04-01 16:10:00,1
2019-04-01 16:12:00,1
2019-04-01 16:13:00,1
2019-04-01 16:21:00,1
2019-04-01 16:22:00,1
2019-04-01 16:26:00,1
2019-04-01 16:27:00,1
2019-04-01 16:28:00,1
2019-04-01 16:29:00,1
2019-04-01 16:30:00,1
2019-04-01 16:31:00,1
2019-04-01 16:33:00,1
2019-04-01 16:38:00,1
2019-04-01 16:44:00,1
2019-04-01 16:46:00,1
2019-04-01 16:47:00,1
2019-04-01 16:51:00,1
2019-04-01 16:55:00,1
2019-04-01 17:01:00,1
2019-04-01 17:03:00,1
2019-04-01 17:12:00,1
2019-04-01 17:18:00,1
2019-04-01 17:23:00,1
2019-04-01 17:28:00,1
2019-04-01 17:33:00,1
2019-04-01 17:40:00,1
2019-04-01 17:51:00,1
2019-04-01 17:53:00,1
2019-04-01 17:57:00,1
2019-04-01 17:59:00,1
2019-04-01 18:02:00,1
2019-04-01 18:18:00,1
2019-04-01 18:23:00,1
2019-04-01 18:26:00,2
2019-04-01 18:32:00,2
2019-04-01 18:35:00,1
2019-04-01 18:41:00,1
2019-04-01 18:45:00,1
2019-04-01 18:48:00,2
2019-04-01 18:49:00,1
2019-04-01 18:51:00,1
2019-04-01 18:58:00,1
2019-04-01 19:03:00,1
2019-04-01 19:06:00,1
2019-04-01 19:11:00,1
2019-04-01 19:12:00,1
2019-04-01 19:13:00,2
2019-04-01 19:16:00,1
2019-04-01 19:17:00,1
2019-04-01 19:18:00,1
2019-04-01 19:19:00,2
2019-04-01 19:20:00,2
2019-04-01 19:21:00,1
2019-04-01 19:23:00,1
2019-04-01 19:25:00,1
2019-04-01 19:37:00,1
2019-04-01 19:39:00,1
2019-04-01 19:49:00,1
2019-04-01 19:52:00,2
2019-04-01 19:54:00,1
2019-04-01 20:02:00,1
2019-04-01 20:04:00,1
2019-04-01 20:05:00,1
2019-04-01 20:07:00,1
2019-04-01 20:11:00,1
2019-04-01 20:15:00,1
2019-04-01 20:21:00,2
2019-04-01 20:26:00,1
2019-04-01 20:31:00,1
2019-04-01 20:33:00,2
2019-04-01 20:35:00,1
2019-04-01 20:37:00,1
2019-04-01 20:39:00,1
2019-04-01 20:42:00,1
2019-04-01 20:53:00,1
2019-04-01 20:55:00,1
2019-04-01 20:57:00,1
2019-04-01 21:00:00,1
2019-04-01 21:01:00,1
2019-04-01 21:02:00,1
2019-04-01 21:04:00,1
2019-04-01 21:07:00,2
2019-04-01 21:08:00,1
2019-04-01 21:10:00,1
2019-04-01 21:11:00,1
2019-04-01 21:15:00,2
2019-04-01 21:18:00,1
2019-04-01 21:19:00,1
2019-04-01 21:21:00,1
2019-04-01 21:23:00,1
2019-04-01 21:25:00,1
2019-04-01 21:30:00,2
2019-04-01 21:31:00,1
2019-04-01 21:35:00,1
2019-04-01 21:40:00,2
2019-04-01 21:43:00,1
2019-04-01 21:47:00,2
2019-04-01 21:50:00,1
2019-04-01 21:55:00,1
2019-04-01 21:59:00,1
2019-04-01 22:01:00,1
2019-04-01 22:04:00,1
2019-04-01 22:09:00,1
2019-04-01 22:12:00,1
2019-04-01 22:14:00,1
2019-04-01 22:15:00,1
2019-04-01 22:22:00,1
2019-04-01 22:23:00,1
2019-04-01 22:30:00,1
2019-04-01 22:36:00,1
2019-04-01 22:56:00,1
2019-04-01 22:58:00,1
2019-04-01 23:03:00,1
2019-04-01 23:04:00,2
2019-04-01 23:11:00,2
2019-04-01 23:17:00,2
2019-04-01 23:19:00,1
2019-04-01 23:22:00,1
2019-04-01 23:52:00,1
2019-04-01 23:56:00,1
