2,"SELECT   ROW_NUMBER() OVER(ORDER BY g) #, G.RAdeg_HI, DECdeg_HI,    replace( dbo.fGetUrlNavId(p.objID),&&&,&&&) as link,    dbo.fPhotoFlagsN(flags) as flags FROM G1# G"
2019-04-01 16:40:00,2
