93,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-04-01 04:02:00,1
2019-04-01 04:03:00,1
2019-04-01 04:05:00,1
2019-04-01 04:15:00,2
2019-04-01 04:18:00,1
2019-04-01 04:20:00,1
2019-04-01 04:26:00,1
2019-04-01 04:27:00,1
2019-04-01 04:29:00,1
2019-04-01 04:34:00,1
2019-04-01 04:35:00,1
2019-04-01 04:41:00,1
2019-04-01 04:50:00,1
2019-04-01 04:51:00,1
2019-04-01 05:33:00,1
2019-04-01 05:34:00,1
2019-04-01 05:36:00,1
2019-04-01 05:54:00,1
2019-04-01 05:56:00,2
2019-04-01 05:59:00,1
2019-04-01 06:01:00,1
2019-04-01 06:05:00,1
2019-04-01 06:06:00,1
2019-04-01 06:07:00,1
2019-04-01 06:14:00,1
2019-04-01 06:17:00,1
2019-04-01 06:19:00,1
2019-04-01 06:20:00,1
2019-04-01 06:22:00,1
2019-04-01 06:30:00,1
2019-04-01 06:37:00,1
2019-04-01 06:38:00,1
2019-04-01 06:40:00,1
2019-04-01 06:46:00,1
2019-04-01 06:49:00,1
2019-04-01 06:51:00,1
2019-04-01 06:54:00,2
2019-04-01 07:01:00,1
2019-04-01 07:05:00,1
2019-04-01 07:07:00,1
2019-04-01 07:08:00,1
2019-04-01 07:09:00,1
2019-04-01 12:52:00,1
2019-04-01 12:57:00,1
2019-04-01 13:02:00,1
2019-04-01 13:50:00,1
2019-04-01 14:23:00,1
2019-04-01 14:27:00,1
2019-04-01 14:38:00,1
2019-04-01 14:39:00,1
2019-04-01 14:47:00,1
2019-04-01 14:49:00,1
2019-04-01 14:54:00,2
2019-04-01 14:56:00,1
2019-04-01 14:57:00,1
2019-04-01 15:04:00,1
2019-04-01 15:06:00,1
2019-04-01 15:08:00,1
2019-04-01 15:14:00,1
2019-04-01 15:25:00,1
2019-04-01 15:26:00,1
2019-04-01 15:46:00,1
2019-04-01 15:47:00,1
2019-04-01 15:58:00,1
2019-04-01 16:02:00,1
2019-04-01 16:09:00,1
2019-04-01 16:10:00,1
2019-04-01 16:11:00,1
2019-04-01 16:17:00,1
2019-04-01 16:19:00,1
2019-04-01 16:25:00,1
2019-04-01 16:34:00,1
2019-04-01 16:35:00,1
2019-04-01 16:36:00,1
2019-04-01 16:37:00,1
2019-04-01 16:39:00,1
2019-04-01 16:40:00,1
2019-04-01 16:45:00,1
2019-04-01 16:46:00,1
2019-04-01 16:47:00,1
2019-04-01 16:50:00,1
2019-04-01 21:03:00,1
2019-04-01 21:04:00,1
2019-04-01 21:13:00,1
2019-04-01 21:15:00,1
2019-04-01 21:16:00,1
2019-04-01 21:19:00,1
2019-04-01 21:20:00,1
2019-04-01 21:25:00,1
