104,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-04-01 00:02:00,2
2019-04-01 00:03:00,1
2019-04-01 00:04:00,1
2019-04-01 00:07:00,1
2019-04-01 00:10:00,1
2019-04-01 00:17:00,1
2019-04-01 01:16:00,3
2019-04-01 02:18:00,1
2019-04-01 03:17:00,1
2019-04-01 03:59:00,1
2019-04-01 04:20:00,1
2019-04-01 04:22:00,1
2019-04-01 05:07:00,1
2019-04-01 05:10:00,1
2019-04-01 06:04:00,1
2019-04-01 06:05:00,2
2019-04-01 06:59:00,1
2019-04-01 07:01:00,1
2019-04-01 07:10:00,2
2019-04-01 08:20:00,1
2019-04-01 08:36:00,1
2019-04-01 09:09:00,1
2019-04-01 09:16:00,1
2019-04-01 09:18:00,1
2019-04-01 09:20:00,1
2019-04-01 09:21:00,1
2019-04-01 09:23:00,2
2019-04-01 09:24:00,1
2019-04-01 09:25:00,1
2019-04-01 09:27:00,6
2019-04-01 09:30:00,1
2019-04-01 09:31:00,1
2019-04-01 09:34:00,1
2019-04-01 09:39:00,1
2019-04-01 09:43:00,2
2019-04-01 09:44:00,2
2019-04-01 09:45:00,1
2019-04-01 09:52:00,3
2019-04-01 09:53:00,3
2019-04-01 09:55:00,1
2019-04-01 09:58:00,1
2019-04-01 10:00:00,1
2019-04-01 10:03:00,2
2019-04-01 10:05:00,1
2019-04-01 10:08:00,1
2019-04-01 10:12:00,2
2019-04-01 10:13:00,1
2019-04-01 10:14:00,1
2019-04-01 10:15:00,1
2019-04-01 10:21:00,2
2019-04-01 10:23:00,1
2019-04-01 10:24:00,1
2019-04-01 10:28:00,1
2019-04-01 10:30:00,1
2019-04-01 13:18:00,2
2019-04-01 13:35:00,1
2019-04-01 13:37:00,1
2019-04-01 13:38:00,1
2019-04-01 14:21:00,1
2019-04-01 14:23:00,1
2019-04-01 14:38:00,1
2019-04-01 14:45:00,1
2019-04-01 16:06:00,1
2019-04-01 16:11:00,1
2019-04-01 17:10:00,1
2019-04-01 17:45:00,2
2019-04-01 20:07:00,1
2019-04-01 20:17:00,3
2019-04-01 20:31:00,2
2019-04-01 21:06:00,1
2019-04-01 21:08:00,1
2019-04-01 21:41:00,1
2019-04-01 21:44:00,1
2019-04-01 21:59:00,1
2019-04-01 22:11:00,1
2019-04-01 22:35:00,1
2019-04-01 23:02:00,1
2019-04-01 23:03:00,2
