2,"SELECT   G.RAdeg_HI, G.DECdeg_HI,   replace(dbo.fGetUrlNavEq(G.RAdeg_HI,G.DECdeg_HI),&&&,&&&) as link,   dbo.fPhotoFlagsN(flags) as flags FROM G1# G"
2019-04-01 16:43:00,2
