1,"SELECT p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, s.z into mydb.MyTable from SpecObj AS s   INNER JOIN PhotoObj AS p   ON s.bestObjId = p.objID WHERE p.type = # AND s.z BETWEEN # and #"
2019-04-01 10:22:00,1
