37,select distinct parent from DBViewCols where viewname=&&&
2019-04-01 03:01:00,1
2019-04-01 03:11:00,1
2019-04-01 04:48:00,1
2019-04-01 05:12:00,1
2019-04-01 07:02:00,1
2019-04-01 08:13:00,1
2019-04-01 09:27:00,3
2019-04-01 09:31:00,1
2019-04-01 09:43:00,2
2019-04-01 09:44:00,2
2019-04-01 09:45:00,1
2019-04-01 09:58:00,1
2019-04-01 11:31:00,1
2019-04-01 12:03:00,1
2019-04-01 12:33:00,1
2019-04-01 15:00:00,1
2019-04-01 15:04:00,1
2019-04-01 15:20:00,1
2019-04-01 15:37:00,1
2019-04-01 16:50:00,1
2019-04-01 17:10:00,1
2019-04-01 17:56:00,1
2019-04-01 19:11:00,1
2019-04-01 19:15:00,1
2019-04-01 19:32:00,1
2019-04-01 21:08:00,1
2019-04-01 21:12:00,1
2019-04-01 21:37:00,1
2019-04-01 21:41:00,1
2019-04-01 21:44:00,1
2019-04-01 23:04:00,2
2019-04-01 23:34:00,1
