1,"select s.ra, s.dec, s.z as redshift_s, s.class, p.*  from specObj as s join Photoz AS p on s.bestobjid = p.objid  where special_target1 & dbo.fSpecialTarget1(&&&) > # and s.z between # and # and s.class=&&&"
2019-04-01 17:19:00,1
