62,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-04-01 11:51:00,2
2019-04-01 11:53:00,2
2019-04-01 11:54:00,2
2019-04-01 11:55:00,2
2019-04-01 12:06:00,4
2019-04-01 12:07:00,2
2019-04-01 12:09:00,2
2019-04-01 12:29:00,4
2019-04-01 12:30:00,2
2019-04-01 12:31:00,2
2019-04-01 12:51:00,2
2019-04-01 12:52:00,2
2019-04-01 12:53:00,2
2019-04-01 12:55:00,2
2019-04-01 13:34:00,2
2019-04-01 13:35:00,2
2019-04-01 13:36:00,2
2019-04-01 13:38:00,2
2019-04-01 14:13:00,4
2019-04-01 14:17:00,2
2019-04-01 14:19:00,2
2019-04-01 14:21:00,2
2019-04-01 14:22:00,2
2019-04-01 14:24:00,2
2019-04-01 14:47:00,2
2019-04-01 14:48:00,2
2019-04-01 14:49:00,2
2019-04-01 14:51:00,2
