9,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-04-01 03:04:00,1
2019-04-01 03:39:00,2
2019-04-01 03:40:00,1
2019-04-01 03:53:00,3
2019-04-01 03:54:00,1
2019-04-01 21:30:00,1
