298,select * from Photoz where objid=#
2019-04-22 00:16:00,1
2019-04-22 00:21:00,1
2019-04-22 00:22:00,1
2019-04-22 00:23:00,1
2019-04-22 00:25:00,1
2019-04-22 00:36:00,1
2019-04-22 00:54:00,1
2019-04-22 00:57:00,1
2019-04-22 00:58:00,2
2019-04-22 00:59:00,1
2019-04-22 01:06:00,1
2019-04-22 01:14:00,1
2019-04-22 01:17:00,1
2019-04-22 01:21:00,2
2019-04-22 01:23:00,1
2019-04-22 01:30:00,1
2019-04-22 01:32:00,1
2019-04-22 01:34:00,1
2019-04-22 01:44:00,1
2019-04-22 01:49:00,1
2019-04-22 01:51:00,1
2019-04-22 02:01:00,1
2019-04-22 02:02:00,1
2019-04-22 02:05:00,2
2019-04-22 02:08:00,1
2019-04-22 02:09:00,1
2019-04-22 02:16:00,1
2019-04-22 02:20:00,1
2019-04-22 02:28:00,1
2019-04-22 02:30:00,1
2019-04-22 02:31:00,5
2019-04-22 02:32:00,1
2019-04-22 02:33:00,1
2019-04-22 02:35:00,1
2019-04-22 02:37:00,1
2019-04-22 02:39:00,1
2019-04-22 02:41:00,1
2019-04-22 02:42:00,1
2019-04-22 02:44:00,1
2019-04-22 02:48:00,2
2019-04-22 03:11:00,1
2019-04-22 03:13:00,1
2019-04-22 03:18:00,1
2019-04-22 03:19:00,1
2019-04-22 03:21:00,2
2019-04-22 03:22:00,1
2019-04-22 03:25:00,1
2019-04-22 03:30:00,1
2019-04-22 03:31:00,2
2019-04-22 03:33:00,1
2019-04-22 03:38:00,1
2019-04-22 03:39:00,1
2019-04-22 03:41:00,1
2019-04-22 03:46:00,1
2019-04-22 03:49:00,1
2019-04-22 03:51:00,1
2019-04-22 04:00:00,1
2019-04-22 04:05:00,1
2019-04-22 04:06:00,1
2019-04-22 04:07:00,1
2019-04-22 04:09:00,1
2019-04-22 04:17:00,1
2019-04-22 04:20:00,1
2019-04-22 04:26:00,1
2019-04-22 04:28:00,1
2019-04-22 04:33:00,1
2019-04-22 04:36:00,1
2019-04-22 04:37:00,2
2019-04-22 04:38:00,1
2019-04-22 04:43:00,1
2019-04-22 04:50:00,1
2019-04-22 05:00:00,2
2019-04-22 05:03:00,1
2019-04-22 05:05:00,1
2019-04-22 05:07:00,1
2019-04-22 05:13:00,1
2019-04-22 05:21:00,1
2019-04-22 05:24:00,1
2019-04-22 05:26:00,1
2019-04-22 05:43:00,1
2019-04-22 05:46:00,1
2019-04-22 05:57:00,1
2019-04-22 06:03:00,1
2019-04-22 06:06:00,1
2019-04-22 06:08:00,1
2019-04-22 06:23:00,1
2019-04-22 06:26:00,1
2019-04-22 06:27:00,1
2019-04-22 06:34:00,1
2019-04-22 06:36:00,1
2019-04-22 06:38:00,1
2019-04-22 06:50:00,1
2019-04-22 06:51:00,1
2019-04-22 06:59:00,1
2019-04-22 07:04:00,1
2019-04-22 07:12:00,2
2019-04-22 07:19:00,1
2019-04-22 07:25:00,1
2019-04-22 07:27:00,1
2019-04-22 07:28:00,1
2019-04-22 07:30:00,1
2019-04-22 07:31:00,1
2019-04-22 07:36:00,3
2019-04-22 07:39:00,1
2019-04-22 07:40:00,2
2019-04-22 07:43:00,1
2019-04-22 07:48:00,2
2019-04-22 07:49:00,1
2019-04-22 08:05:00,1
2019-04-22 08:10:00,2
2019-04-22 08:16:00,2
2019-04-22 08:27:00,1
2019-04-22 08:29:00,1
2019-04-22 08:34:00,1
2019-04-22 08:41:00,2
2019-04-22 08:55:00,1
2019-04-22 08:56:00,1
2019-04-22 09:03:00,1
2019-04-22 09:13:00,1
2019-04-22 09:15:00,1
2019-04-22 09:16:00,1
2019-04-22 09:17:00,1
2019-04-22 09:18:00,2
2019-04-22 09:24:00,1
2019-04-22 09:25:00,1
2019-04-22 09:43:00,1
2019-04-22 09:48:00,1
2019-04-22 09:51:00,1
2019-04-22 09:58:00,1
2019-04-22 10:08:00,1
2019-04-22 10:10:00,1
2019-04-22 10:16:00,1
2019-04-22 10:18:00,1
2019-04-22 10:21:00,1
2019-04-22 10:26:00,1
2019-04-22 10:28:00,1
2019-04-22 10:29:00,1
2019-04-22 10:30:00,1
2019-04-22 10:44:00,1
2019-04-22 10:52:00,1
2019-04-22 10:54:00,1
2019-04-22 11:02:00,1
2019-04-22 11:04:00,1
2019-04-22 11:38:00,1
2019-04-22 11:43:00,1
2019-04-22 11:46:00,1
2019-04-22 11:51:00,1
2019-04-22 11:52:00,1
