152,select * from zoo2Stripe8#Coadd2 where dr8objid=#
2019-04-22 14:54:00,13
2019-04-22 14:55:00,36
2019-04-22 14:56:00,36
2019-04-22 14:57:00,37
2019-04-22 14:58:00,28
2019-04-22 22:41:00,2
