533,"SELECT p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, psfFlux_u, psfFlux_g, psfFlux_r, psfFlux_i, psfFlux_z, psfFluxIvar_u, psfFluxIvar_g, psfFluxIvar_r, psfFluxIvar_i, psfFluxIvar_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-04-22 05:02:00,1
2019-04-22 05:03:00,1
2019-04-22 05:04:00,1
2019-04-22 05:06:00,3
2019-04-22 05:07:00,1
2019-04-22 05:09:00,3
2019-04-22 05:11:00,2
2019-04-22 05:12:00,1
2019-04-22 05:14:00,3
2019-04-22 05:15:00,1
2019-04-22 05:16:00,1
2019-04-22 05:17:00,1
2019-04-22 05:18:00,1
2019-04-22 05:19:00,1
2019-04-22 05:22:00,5
2019-04-22 05:25:00,3
2019-04-22 05:27:00,3
2019-04-22 05:29:00,2
2019-04-22 05:31:00,3
2019-04-22 05:33:00,2
2019-04-22 05:34:00,1
2019-04-22 05:36:00,3
2019-04-22 05:37:00,1
2019-04-22 06:42:00,1
2019-04-22 07:02:00,3
2019-04-22 07:07:00,1
2019-04-22 07:15:00,1
2019-04-22 07:21:00,2
2019-04-22 07:22:00,1
2019-04-22 07:36:00,3
2019-04-22 07:38:00,2
2019-04-22 07:39:00,1
2019-04-22 07:40:00,1
2019-04-22 07:57:00,1
2019-04-22 08:13:00,2
2019-04-22 08:28:00,1
2019-04-22 08:41:00,2
2019-04-22 10:01:00,2
2019-04-22 10:02:00,1
2019-04-22 10:03:00,1
2019-04-22 10:05:00,3
2019-04-22 10:07:00,1
2019-04-22 10:09:00,1
2019-04-22 10:10:00,3
2019-04-22 10:11:00,1
2019-04-22 10:12:00,1
2019-04-22 10:13:00,1
2019-04-22 10:15:00,3
2019-04-22 10:17:00,2
2019-04-22 10:18:00,2
2019-04-22 10:21:00,2
2019-04-22 10:26:00,2
2019-04-22 10:28:00,3
2019-04-22 10:31:00,3
2019-04-22 10:32:00,1
2019-04-22 10:39:00,1
2019-04-22 10:40:00,1
2019-04-22 10:41:00,2
2019-04-22 10:42:00,1
2019-04-22 10:43:00,1
2019-04-22 10:44:00,1
2019-04-22 10:45:00,1
2019-04-22 10:46:00,1
2019-04-22 10:47:00,1
2019-04-22 10:48:00,2
2019-04-22 10:49:00,1
2019-04-22 10:50:00,1
2019-04-22 10:51:00,2
2019-04-22 10:52:00,1
2019-04-22 10:53:00,1
2019-04-22 10:54:00,2
2019-04-22 10:55:00,1
2019-04-22 10:56:00,1
2019-04-22 10:58:00,4
2019-04-22 11:00:00,2
2019-04-22 11:01:00,1
2019-04-22 11:02:00,1
2019-04-22 11:03:00,1
2019-04-22 11:04:00,1
2019-04-22 11:05:00,2
2019-04-22 11:07:00,3
2019-04-22 11:08:00,1
2019-04-22 11:09:00,1
2019-04-22 11:10:00,2
2019-04-22 11:11:00,1
2019-04-22 11:13:00,3
2019-04-22 11:14:00,2
2019-04-22 11:16:00,1
2019-04-22 11:17:00,2
