38,select * from SpecObjAll where specObjId=#
2019-04-22 00:18:00,1
2019-04-22 00:31:00,11
2019-04-22 00:54:00,1
2019-04-22 01:11:00,1
2019-04-22 02:46:00,1
2019-04-22 03:01:00,1
2019-04-22 03:19:00,1
2019-04-22 04:37:00,1
2019-04-22 04:51:00,1
2019-04-22 06:05:00,1
2019-04-22 06:06:00,1
2019-04-22 06:16:00,1
2019-04-22 06:57:00,1
2019-04-22 08:13:00,1
2019-04-22 09:41:00,1
2019-04-22 09:52:00,1
2019-04-22 09:54:00,1
2019-04-22 10:08:00,1
2019-04-22 10:40:00,1
2019-04-22 13:24:00,1
2019-04-22 14:42:00,1
2019-04-22 15:32:00,1
2019-04-22 16:28:00,1
2019-04-22 16:45:00,1
2019-04-22 17:20:00,1
2019-04-22 17:43:00,1
2019-04-22 17:54:00,1
2019-04-22 21:14:00,1
