1,"SELECT t.Milliseconds as DURATION, t.Bytes as SIZE, mt.Name as TYPE     FROM chinook.Track AS t          INNER JOIN chinook.MediaType AS mt          ON t.MediaTypeId = mt.MediaTypeId"
2019-04-22 15:28:00,1
