1,"SELECT t.Milliseconds AS time, t.Bytes AS size, mt.Name AS type          FROM chinook.Track AS t          INNER JOIN chinook.MediaType AS mt          ON t.MediaTypeId = mt.MediaTypeId"
2019-04-22 01:29:00,1
